monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 1,350 per month","Apartment / Condominium, For rent",Apartment,3,2,826 sq.ft.,Fully Furnished,"Parking, Playground, Security, Minimart","Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Pandan Indah 6/12, Pandan Indah, Kuala Lumpur",Kuala Lumpur,Pandan Indah,2025-01-27 12:17,109939413,3.131520592690982,101.73760314738963
RM 850 per month,"Apartment / Condominium, For rent",Flat,2,1,560 sq.ft.,Partially Furnished,"Minimart, Playground, Jogging Track, Parking",Near KTM/LRT,"Off Jalan 3/27A, Seksyen 1, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-01-27 12:17,109816760,,
"RM 1,200 per month","Apartment / Condominium, For rent",Flat,3,1,900 sq.ft.,Partially Furnished,Parking,Near KTM/LRT,"Off Jalan Kelapa 18/42, Seksyen 18, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 12:16,109900431,,
"RM 1,250 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Partially Furnished,"Gymnasium, Multipurpose hall, Parking, Security, Swimming Pool, Playground, Lift","Cooking Allowed, Air-Cond","Warisan Puteri, Persiaran Warisan, Sepang, Selangor",Selangor,Sepang,2025-01-27 12:16,109427586,2.826571,101.7006692
RM 600 per month,"House, For rent",Others,1,1,16 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Kedah,Alor Setar,2025-01-27 12:16,109939381,,
RM 500 per month,"House, For rent",Others,2,1,750 sq.ft.,Partially Furnished,Parking,Cooking Allowed,,Perak,Batu Gajah,2025-01-27 12:14,109939364,,
"RM 1,150 per month","House, For rent",Semi-Detached House,3,2,2720 sq.ft.,Fully Furnished,Parking,"Air-Cond, Cooking Allowed, Washing Machine",,Kedah,Changlun,2025-01-27 12:14,109939362,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Playground, Parking, Lift, Security",Cooking Allowed,"Jalan Bendahara, Taman Saga, Klang, Selangor",Selangor,Klang,2025-01-27 12:14,109939359,,
"RM 1,200 per month","House, For rent",1-storey Terraced House,3,2,2100 sq.ft.,Partially Furnished,"Parking, Playground","Air-Cond, Cooking Allowed, Washing Machine",,Kedah,Lunas,2025-01-27 12:13,109939346,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,1,743 sq.ft.,Partially Furnished,"Minimart, Security, Parking, Lift","Cooking Allowed, Air-Cond","Lorong D1/5, Desa Aman Puri, Kepong, Kuala Lumpur",Kuala Lumpur,Kepong,2025-01-27 12:12,109317642,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,5,3,1300 sq.ft.,Fully Furnished,Parking,"Air-Cond, Cooking Allowed",,Selangor,Semenyih,2025-01-27 12:12,109655052,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,2,2,1000 sq.ft.,Partially Furnished,"Security, Minimart, Playground, Jogging Track, Parking, Barbeque area, Lift","Air-Cond, Cooking Allowed","Jalan Jalil Perkasa 1, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-27 12:12,109498754,3.0490317019655047,101.68024865429332
"RM 1,100 per month","House, For rent",1-storey Terraced House,2,2,1200 sq.ft.,Not Furnished,Playground,,,Johor,Senai,2025-01-27 12:12,109939343,,
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,3,2,557 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Gymnasium, Security, Multipurpose hall, Parking, Lift, Minimart","Air-Cond, Cooking Allowed","Jalan Sentosa 2, Taman Bukit Lela, Gombak, Selangor",Selangor,Gombak,2025-01-27 12:12,109939339,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Playground, Tennis Court, Parking, Swimming Pool, Gymnasium, Minimart, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 12:12,109939338,,
RM 550 per month,"Apartment / Condominium, For rent",Condominium,3,1,116 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Internet","Jalan Perdana 1/91B, Pandan Perdana, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-27 12:11,109939332,3.110556093201626,101.74296856833556
"RM 1,000 per month","Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Not Furnished,Minimart,Near KTM/LRT,"Off Jalan 4/155, Kampung Muhibbah, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-27 12:11,109939329,,
"RM 1,000 per month","House, For rent",1-storey Terraced House,4,2,1400 sq.ft.,Not Furnished,Parking,Cooking Allowed,,Selangor,Telok Panglima Garang,2025-01-27 12:10,109939322,,
RM 750 per month,"Apartment / Condominium, For rent",Condominium,1,1,929 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Sauna, Minimart, Gymnasium, Tennis Court, Lift, Parking, Security, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet","Emporis, Off Persiaran Surian, Kota Damansara, Selangor",Selangor,Kota Damansara,2025-01-27 12:10,109939319,,
"RM 1,600 per month","House, For rent",Semi-Detached House,4,2,140 sq.ft.,Fully Furnished,Parking,"Air-Cond, Cooking Allowed, Washing Machine",,Melaka,Durian Tunggal,2025-01-27 12:10,109939316,,
RM 530 per month,"Apartment / Condominium, For rent",Apartment,2,1,602 sq.ft.,Not Furnished,Security,,"Jalan Desa 5/4, Bandar Country Homes, Rawang, Selangor",Selangor,Rawang,2025-01-27 12:10,109939312,,
RM 750 per month,"Apartment / Condominium, For rent",Flat,3,2,850 sq.ft.,Not Furnished,"Parking, Security, Playground, Lift",Cooking Allowed,"No.2a, Jalan Merbah, Kampung Sepuluh, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-01-27 12:10,109939311,,
"RM 1,300 per month","House, For rent",Semi-Detached House,4,2,2880 sq.ft.,Partially Furnished,,Air-Cond,,Melaka,Merlimau,2025-01-27 12:10,109939307,,
RM 800 per month,"Apartment / Condominium, For rent",Service Residence,1,1,250 sq.ft.,Fully Furnished,"Parking, Lift, Security, Swimming Pool, Playground, Tennis Court",Air-Cond,"Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-27 12:10,109939192,3.1136535,101.4530499
"RM 1,700 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Not Furnished,"Parking, Jogging Track, Playground",Air-Cond,,Selangor,Puchong,2025-01-27 12:10,109939193,,
RM 850 per month,"Apartment / Condominium, For rent",Flat,2,1,560 sq.ft.,Not Furnished,"Playground, Parking, Minimart, Multipurpose hall, Jogging Track","Near KTM/LRT, Cooking Allowed","Off Jalan Taman Melati, Taman Melati, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-27 12:09,109813920,,
"RM 1,400 per month","House, For rent",2-storey Terraced House,4,3,4004 sq.ft.,Partially Furnished,"Parking, Security, Minimart",Cooking Allowed,,Selangor,Banting,2025-01-27 12:09,109939303,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,4,3,1650 sq.ft.,Partially Furnished,"Parking, Security","Air-Cond, Cooking Allowed",,Selangor,Rawang,2025-01-27 12:09,108728719,,
RM 850 per month,"Apartment / Condominium, For rent",Flat,2,1,560 sq.ft.,Not Furnished,"Parking, Playground, Minimart, Barbeque area","Cooking Allowed, Near KTM/LRT","Off Jalan 2/27e, Seksyen 10, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,2025-01-27 12:07,109264384,,
"RM 1,900 per month","House, For rent",Terraced House,4,3,2454 sq.ft.,Not Furnished,,Air-Cond,,Selangor,Kajang,2025-01-27 12:07,109939277,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,1150 sq.ft.,Partially Furnished,"Security, Parking, Playground, Swimming Pool, Minimart",Cooking Allowed,"Persiaran Golf, Bandar Baru Nilai, Nilai, Negeri Sembilan",Negeri Sembilan,Nilai,2025-01-27 12:07,109626951,,
"RM 1,500 per month","Apartment / Condominium, For rent",Others,3,3,2142 sq.ft.,Not Furnished,"Jogging Track, Multipurpose hall, Playground, Parking, Security","Near KTM/LRT, Cooking Allowed","Persiaran Warisan, Kota Warisan, Sepang, Selangor",Selangor,Sepang,2025-01-27 12:07,108855078,2.826873098604732,101.69759225361697
"RM 1,600 per month","House, For rent",Terraced House,4,3,1520 sq.ft.,Partially Furnished,"Parking, Playground, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet",,Selangor,Dengkil,2025-01-27 12:06,109939266,,
"RM 1,300 per month","House, For rent",Semi-Detached House,5,5,4000 sq.ft.,Not Furnished,,"Air-Cond, Near KTM/LRT, Cooking Allowed",,Kedah,Sungai Petani,2025-01-27 12:06,109939262,,
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,3,2,850 sq.ft.,Partially Furnished,"Multipurpose hall, Playground, Parking, Security, Swimming Pool, Lift","Cooking Allowed, Air-Cond","Jalan Kenanga 1/6, Taman Kenanga, Sepang, Selangor",Selangor,Sepang,2025-01-27 12:06,109862308,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Security, Parking, Playground, Lift, Multipurpose hall, Minimart, Jogging Track","Cooking Allowed, Near KTM/LRT","Jalan Tasik Biru 2, Taman Tasik Biru, Rawang, Selangor",Selangor,Rawang,2025-01-27 12:06,109939258,,
RM 650 per month,"House, For rent",Others,1,1,500 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Kelantan,Kubang Kerian,2025-01-27 12:06,109939257,,
RM 600 per month,"Apartment / Condominium, For rent",Flat,3,1,650 sq.ft.,Fully Furnished,"Parking, Playground, Minimart","Cooking Allowed, Washing Machine","Jalan Pulai Harmoni 4, Bandar Baru Kangkar Pulai, Skudai, Johor",Johor,Skudai,2025-01-27 12:05,109939255,,
RM 900 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Partially Furnished,"Playground, Parking, Minimart","Cooking Allowed, Near KTM/LRT","Jalan Camar 4/5, Section 4, Kota Damansara, Selangor",Selangor,Kota Damansara,2025-01-27 12:05,109939251,3.15064436305282,101.57901805062541
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1010 sq.ft.,Partially Furnished,"Playground, Jogging Track, Multipurpose hall, Minimart, Barbeque area, Security, Swimming Pool, Parking, Lift","Near KTM/LRT, Air-Cond, Washing Machine","Lot 108634, Persiaran Sepang, Cyber 11, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 12:05,109939244,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1010 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Playground, Jogging Track, Swimming Pool, Barbeque area, Minimart, Gymnasium, Lift",,"Lot 108634, Persiaran Sepang, Cyber 11, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-27 12:04,109888103,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,441 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Jogging Track","Air-Cond, Cooking Allowed","Presint 2.8, Jalan Perdagangan, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 12:04,109514901,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,1,536 sq.ft.,Fully Furnished,"Parking, Security, Tennis Court, Lift, Squash Court, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jalan Kuantan - Kemaman, Kampung Sungai Karang Pantai, Kuantan, Pahang",Pahang,Kuantan,2025-01-27 12:03,109939225,,
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,3,2,1045 sq.ft.,Fully Furnished,"Barbeque area, Lift, Playground, Parking, Gymnasium, Security, Swimming Pool, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet","Jalan 4/108a, Salak Selatan, Sungai Besi, Kuala Lumpur",Kuala Lumpur,Sungai Besi,2025-01-27 12:03,109939223,3.0767493999999997,101.7152959
"RM 2,450 per month","House, For rent",Semi-Detached House,4,3,2200 sq.ft.,Partially Furnished,,"Air-Cond, Washing Machine",,Penang,Tanjung Bungah,2025-01-27 12:03,109939221,,
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,2,1,650 sq.ft.,Fully Furnished,"Multipurpose hall, Security, Swimming Pool, Gymnasium, Parking, Playground, Jogging Track, Lift, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Pantai Sentral 3, Kampung Pantai, Bangsar South, Kuala Lumpur",Kuala Lumpur,Bangsar South,2025-01-27 12:02,109939209,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,650 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Swimming Pool, Gymnasium, Sauna, Barbeque area, Squash Court, Minimart, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",,Johor,Johor Bahru,2025-01-27 12:02,109939208,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Not Furnished,"Security, Swimming Pool, Playground, Parking",Cooking Allowed,"No.4, Jalan Setia Gemilang U13/45C, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-27 12:01,109903941,3.131853597195424,101.47140998572945
"RM 1,600 per month","House, For rent",Terraced House,4,3,1424 sq.ft.,Partially Furnished,"Parking, Security","Cooking Allowed, Air-Cond",,Selangor,Puncak Alam,2025-01-27 12:00,109910388,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,1,2,775 sq.ft.,Fully Furnished,"Parking, Security, Jogging Track, Swimming Pool, Gymnasium, Barbeque area, Lift, Playground, Minimart, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Klang Lama, Old Klang Road, Kuala Lumpur",Kuala Lumpur,Old Klang Road,2025-01-27 11:59,107845104,3.09346915,101.67657204176042
RM 850 per month,"Apartment / Condominium, For rent",Flat,2,2,600 sq.ft.,Partially Furnished,"Parking, Playground, Minimart, Multipurpose hall",Cooking Allowed,"Lorong Jugra, Old Klang Road, Kuala Lumpur",Kuala Lumpur,Old Klang Road,2025-01-27 11:55,109172507,,
"RM 1,350 per month","Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Not Furnished,"Multipurpose hall, Playground, Parking, Security, Lift","Near KTM/LRT, Cooking Allowed","No. 1, Jalan 3/33A, Kepong Baru, Kepong, Kuala Lumpur",Kuala Lumpur,Kepong,2025-01-27 11:54,109889152,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,4,2,775 sq.ft.,Fully Furnished,,,"Jalan PJS8/9, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-27 11:52,109279490,,
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,3,2,957 sq.ft.,Fully Furnished,"Lift, Security, Swimming Pool, Parking, Gymnasium, Playground",,"No.99, Lorong 22C1, Kampung Stutong Baru, Kuching, Sarawak",Sarawak,Kuching,2025-01-27 11:50,109939102,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Partially Furnished,"Swimming Pool, Parking, Playground, Security, Gymnasium",Air-Cond,"Persiaran Rimba, Eco Santuari, Kuala Langat, Selangor",Selangor,Kuala Langat,2025-01-27 11:50,109939101,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Sauna, Security, Swimming Pool, Tennis Court, Parking, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","No.50, Persiaran Minden 1, Gelugor, Penang",Penang,Gelugor,2025-01-27 11:50,109938840,,
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Not Furnished,"Parking, Playground, Jogging Track","Air-Cond, Cooking Allowed, Internet",,Selangor,Puncak Alam,2025-01-27 11:50,109938884,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,842 sq.ft.,Partially Furnished,"Minimart, Multipurpose hall, Security, Gymnasium, Parking, Playground, Swimming Pool, Lift, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine","Jalan PPAJ 5, Pusat Perdagangan Alam Jaya, Puncak Alam, Selangor",Selangor,Puncak Alam,2025-01-27 11:49,106460499,3.238953188028939,101.44780297706075
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,813 sq.ft.,Not Furnished,"Lift, Security, Playground, Swimming Pool, Gymnasium, Multipurpose hall, Club house, Parking, Barbeque area","Air-Cond, Cooking Allowed","No.12, Jalan Setia Permai U13/40, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-27 11:45,109938746,3.131964256977694,101.46138269834668
"RM 1,800 per month","House, For rent",Semi-Detached House,5,4,2543 sq.ft.,Fully Furnished,,,,Penang,Simpang Ampat,2025-01-27 11:45,109938789,,
"RM 2,000 per month","House, For rent",Terraced House,4,3,2700 sq.ft.,Partially Furnished,,,,Selangor,Cheras,2025-01-27 11:45,109938725,,
"RM 2,200 per month","House, For rent",2-storey Terraced House,3,3,1 sq.ft.,Partially Furnished,,,,Sarawak,Kuching,2025-01-27 11:43,109938972,,
"RM 1,250 per month","Apartment / Condominium, For rent",Apartment,3,2,771 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart","Cooking Allowed, Near KTM/LRT","Jalan PJS8/9, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-27 11:43,109912694,,
"RM 1,200 per month","House, For rent",Townhouse,4,2,1308 sq.ft.,Partially Furnished,"Security, Parking",,,Selangor,Puncak Alam,2025-01-27 11:42,109684644,,
RM 750 per month,"Apartment / Condominium, For rent",Apartment,2,2,700 sq.ft.,Not Furnished,"Club house, Minimart, Swimming Pool, Playground, Security, Lift, Jogging Track, Parking, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Lebuh Kampung Benggali, Kampung Benggali, Butterworth, Penang",Penang,Butterworth,2025-01-27 11:42,109829363,5.409098950000001,100.37431667749857
RM 550 per month,"Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Not Furnished,Parking,,"Lorong Nagasari 20, Taman Nagasari, Perai, Penang",Penang,Perai,2025-01-27 11:41,109938944,5.366884102768381,100.41239720556554
"RM 1,050 per month","Apartment / Condominium, For rent",Service Residence,3,2,842 sq.ft.,Partially Furnished,"Swimming Pool, Multipurpose hall, Playground, Parking, Minimart, Security, Lift","Air-Cond, Cooking Allowed","Jalan PPAJ 5, Pusat Perdagangan Alam Jaya, Puncak Alam, Selangor",Selangor,Puncak Alam,2025-01-27 11:41,109004602,3.238953188028939,101.44780297706075
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Not Furnished,"Security, Parking, Lift",,"Jalan Dato Dagang 6, Taman Sentosa, Klang, Selangor",Selangor,Klang,2025-01-27 11:38,108178910,,
"RM 1,250 per month","Apartment / Condominium, For rent",Apartment,3,2,920 sq.ft.,Not Furnished,"Security, Playground, Swimming Pool, Multipurpose hall, Gymnasium, Parking, Lift",,"No.1, Jalan Setia Gemilang U13/47, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-27 11:37,109719761,3.1293658236945707,101.47466073621213
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,1,700 sq.ft.,Not Furnished,"Playground, Security, Parking, Lift, Minimart","Near KTM/LRT, Cooking Allowed","Jalan 3/144A, Taman Bukit Cheras, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-27 11:37,109150395,3.0761310022161754,101.7457383991615
"RM 2,350 per month","Apartment / Condominium, For rent",Condominium,2,2,950 sq.ft.,Fully Furnished,"Parking, Barbeque area, Multipurpose hall, Security, Playground, Lift, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 11:35,109761881,1.4676996579290054,103.7249724411857
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Partially Furnished,"Playground, Security, Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall",,"Off Jalan Dato Jaafar, Larkin, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 11:34,109877261,,
"RM 1,350 per month","Apartment / Condominium, For rent",Service Residence,3,2,969 sq.ft.,Partially Furnished,"Barbeque area, Security, Multipurpose hall, Swimming Pool, Jogging Track, Parking, Playground, Gymnasium, Lift","Washing Machine, Cooking Allowed","Laman Puteri 3, Bandar Puteri Bangi, Bangi, Selangor",Selangor,Bangi,2025-01-27 11:33,109816111,2.8780632392233954,101.79517375927882
"RM 4,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1280 sq.ft.,Fully Furnished,"Squash Court, Swimming Pool, Tennis Court, Parking, Security, Gymnasium, Barbeque area, Multipurpose hall, Playground","Air-Cond, Cooking Allowed, Washing Machine","Jalan Signal Hill Park, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-27 11:31,109737074,5.996557728197698,116.09020640944601
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,2,1,622 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Parking, Security, Playground, Lift, Squash Court, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Akuatik, Seksyen 13, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 11:30,109938717,3.0763722500000004,101.54200975
"RM 3,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,1189 sq.ft.,Fully Furnished,"Parking, Security, Minimart, Swimming Pool, Barbeque area, Playground, Gymnasium, Lift, Sauna",,"Jalan Selandang Off Jalan Dato Sulaiman, KSL City, Taman Abad, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-27 11:30,109938394,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,986 sq.ft.,Partially Furnished,"Swimming Pool, Multipurpose hall, Playground, Gymnasium, Parking, Security, Lift",,"Jalan 7, Off Jalan Amaniah Mulia 5, Taman Amaniah Mulia, Batu Caves, Selangor",Selangor,Batu Caves,2025-01-27 11:30,109727524,,
"RM 1,180 per month","Apartment / Condominium, For rent",Condominium,1,1,1773 sq.ft.,Fully Furnished,"Security, Minimart, Playground, Parking, Jogging Track, Swimming Pool, Sauna, Multipurpose hall, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine, Internet","Persiaran Mewah, USJ 1, Subang Jaya, Selangor",Selangor,Subang Jaya,2025-01-27 11:30,109938442,3.049134213653878,101.60180461245695
RM 900 per month,"House, For rent",Terraced House,4,3,1600 sq.ft.,Not Furnished,,Cooking Allowed,,Perak,Ipoh,2025-01-27 11:30,104935443,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,1009 sq.ft.,Partially Furnished,"Parking, Playground, Tennis Court, Gymnasium, Security, Minimart, Swimming Pool","Air-Cond, Cooking Allowed","No. 50, Jalan Jubli Perak 22/1, Section 22, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-27 11:29,109887506,3.068403236395915,101.55583511552855
RM 450 per month,"Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Gymnasium, Minimart","Cooking Allowed, Washing Machine, Internet","UCA1, Jalan UMS, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-27 11:29,109938708,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1450 sq.ft.,Fully Furnished,"Jogging Track, Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","No. 2, Jalan Danau Saujana, Taman Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-27 11:29,109938706,3.20491905,101.71536465
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Partially Furnished,Parking,"Washing Machine, Cooking Allowed",,Kedah,Alor Setar,2025-01-27 11:28,109938703,,
"RM 8,252 per month","House, For rent",2-storey Terraced House,3,2,1001 sq.ft.,Not Furnished,Parking,,,Terengganu,Kemaman,2025-01-27 11:28,109938702,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1032 sq.ft.,Fully Furnished,"Security, Parking, Lift, Swimming Pool, Playground, Multipurpose hall, Gymnasium, Barbeque area",,"Jalan Kajang Villa 3, Taman Kajang Villa, Kajang, Selangor",Selangor,Kajang,2025-01-27 11:27,109938694,2.96124235,101.79580920000001
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1095 sq.ft.,Fully Furnished,"Parking, Playground, Lift, Sauna, Security, Gymnasium, Swimming Pool, Barbeque area, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Internet","Changkat Sungai Ara 6, Setia Greens, Sungai Ara, Penang",Penang,Sungai Ara,2025-01-27 11:27,109938691,,
"RM 1,800 per month","House, For rent",Bungalow House,3,2,5000 sq.ft.,Not Furnished,"Parking, Playground, Minimart, Jogging Track",Cooking Allowed,,Penang,Batu Kawan,2025-01-27 11:26,109938677,,
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Fully Furnished,Security,"Air-Cond, Washing Machine, Cooking Allowed",,Johor,Ulu Tiram,2025-01-27 11:26,109938675,,
RM 790 per month,"House, For rent",1-storey Terraced House,3,2,1400 sq.ft.,Not Furnished,Parking,,,Perak,Chemor,2025-01-27 11:25,109938637,,
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,3,2600 sq.ft.,Partially Furnished,,,,Johor,Permas Jaya,2025-01-27 11:25,109938324,,
"RM 3,000 per month","Apartment / Condominium, For rent",Service Residence,2,1,522 sq.ft.,Fully Furnished,"Club house, Swimming Pool, Gymnasium, Security, Minimart, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Jesselton, Off Jalan Tun Fuad Stephen, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-27 11:25,109938347,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Partially Furnished,"Gymnasium, Lift, Security, Swimming Pool, Parking, Playground",,"Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",Selangor,Kajang,2025-01-27 11:24,109645410,2.9565485931360893,101.79432617236422
"RM 1,150 per month","Apartment / Condominium, For rent",Apartment,3,2,987 sq.ft.,Partially Furnished,"Minimart, Lift, Security, Playground, Parking","Air-Cond, Cooking Allowed","Jalan Sepakat Indah 2/1, Taman Sepakat Indah 2, Kajang, Selangor",Selangor,Kajang,2025-01-27 11:24,109850461,2.9742431589853173,101.78162336618789
"RM 1,450 per month","House, For rent",2-storey Terraced House,4,3,1650 sq.ft.,Not Furnished,,,,Negeri Sembilan,Nilai,2025-01-27 11:24,92061170,,
RM 900 per month,"Apartment / Condominium, For rent",Apartment,2,2,754 sq.ft.,Not Furnished,"Minimart, Parking, Playground, Jogging Track",,"Jalan Pekan Baru 38, Kawasan 17, Klang, Selangor",Selangor,Klang,2025-01-27 11:24,109938620,,
