monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,3,2,593 sq.ft.,Partially Furnished,"Security, Swimming Pool, Barbeque area, Multipurpose hall, Minimart, Playground, Jogging Track, Parking, Gymnasium, Lift","Air-Cond, Cooking Allowed","Jalan Bukit Aliff Utama, Taman Damansara Aliff, Tampoi, Johor",Johor,Tampoi,2025-01-01 23:56,109270381,,
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1250 sq.ft.,Fully Furnished,"Gymnasium, Minimart, Swimming Pool, Security, Jogging Track, Sauna, Tennis Court, Squash Court, Playground, Barbeque area, Parking",,"20, Jalan Kiara, Mont Kiara, Mont Kiara, Kuala Lumpur",Kuala Lumpur,Mont Kiara,2025-01-01 23:51,109259888,3.1674740999999997,101.65274550000001
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1500 sq.ft.,Fully Furnished,"Gymnasium, Minimart, Swimming Pool, Security, Jogging Track, Sauna, Tennis Court, Squash Court, Playground, Barbeque area, Parking",Cooking Allowed,"20, Jalan Kiara, Mont Kiara, Mont Kiara, Kuala Lumpur",Kuala Lumpur,Mont Kiara,2025-01-01 23:51,109259884,3.1674740999999997,101.65274550000001
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,911 sq.ft.,Partially Furnished,"Minimart, Tennis Court, Squash Court, Sauna, Security, Barbeque area, Parking, Playground, Swimming Pool, Gymnasium",,"No.2, Jalan Mata Air 2, Taman Ayer Panas, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,2025-01-01 23:51,109192682,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Not Furnished,"Security, Playground, Sauna, Gymnasium, Squash Court, Multipurpose hall, Parking, Swimming Pool, Minimart, Tennis Court, Barbeque area",,"Jalan Dato Ismail Hashim, Sungai Ara, Penang",Penang,Sungai Ara,2025-01-01 23:50,109622703,5.328537674356374,100.27309486929411
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,570 sq.ft.,Fully Furnished,"Sauna, Parking, Playground, Security, Multipurpose hall, Lift, Barbeque area, Jogging Track, Minimart, Swimming Pool, Gymnasium","Cooking Allowed, Air-Cond, Washing Machine","Jalan Dato Abdullah Tahir, Taman Abad, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:50,107053417,,
"RM 4,500 per month","House, For rent",Cluster House,5,3,2240 sq.ft.,Fully Furnished,"Jogging Track, Playground, Security",,,Johor,Iskandar Puteri,2025-01-01 23:50,109622661,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Parking, Playground, Security, Lift, Swimming Pool, Gymnasium, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Sungai Emas, Batu Ferringhi, Penang",Penang,Batu Ferringhi,2025-01-01 23:47,109237288,5.475775097177312,100.25402889547698
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1000 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Playground, Barbeque area, Lift, Gymnasium","Air-Cond, Washing Machine","Tingkat Paya Terubong 5, Paya Terubong, Ayer Itam, Penang",Penang,Ayer Itam,2025-01-01 23:47,109237004,,
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,403 sq.ft.,Fully Furnished,"Jogging Track, Multipurpose hall, Security, Parking, Playground, Swimming Pool, Lift, Barbeque area, Gymnasium",,"Jalan Bukit Aliff Utama, Taman Damansara Aliff, Tampoi, Johor",Johor,Tampoi,2025-01-01 23:46,109599838,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,894 sq.ft.,Fully Furnished,"Lift, Jogging Track, Barbeque area, Swimming Pool, Playground, Gymnasium, Multipurpose hall, Parking, Security","Air-Cond, Washing Machine, Cooking Allowed","Jalan Setia Dagang AL U13/AL, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-01 23:46,109187864,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,4,3,1474 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Barbeque area, Playground, Lift, Jogging Track, Gymnasium, Sauna",,"Jalan Subang Permai, USJ 1, USJ, Selangor",Selangor,USJ,2025-01-01 23:45,109622629,3.047410184147878,101.59881061615673
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,4,3,1282 sq.ft.,Partially Furnished,"Sauna, Club house, Playground, Gymnasium, Multipurpose hall, Security, Swimming Pool, Barbeque area, Squash Court, Minimart",,"Jalan Pipit, Bandar Puchong Jaya, Puchong, Selangor",Selangor,Puchong,2025-01-01 23:45,109622634,3.062393130093222,101.62097185371316
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Fully Furnished,"Minimart, Playground, Parking",,"Jalan Bukit Gambier, Taman Bukit Jambul, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-01-01 23:44,109106095,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Not Furnished,"Parking, Security, Playground","Air-Cond, Near KTM/LRT, Cooking Allowed","Off Jalan Dato Jaafar, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:44,109622685,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,1,1,510 sq.ft.,Fully Furnished,"Playground, Tennis Court, Parking, Lift, Multipurpose hall, Swimming Pool, Barbeque area, Security, Gymnasium, Minimart, Club house, Jogging Track, Squash Court","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:44,107944951,1.4676996579290054,103.7249724411857
"RM 1,000 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,,,"Jalan Sri Kenari 10, Taman Sri Kenari, Kajang, Selangor",Selangor,Kajang,2025-01-01 23:43,109277353,2.992544303112685,101.76793315279657
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Security, Jogging Track, Minimart, Parking, Playground, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Sepang Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-01-01 23:43,109270315,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,955 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Club house, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Prima Utama 1, Puchong, Selangor",Selangor,Puchong,2025-01-01 23:41,108667033,2.9818847,101.59914855
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,947 sq.ft.,Partially Furnished,"Swimming Pool, Playground, Lift, Parking, Security, Jogging Track",,"Jalan Sepakat Indah 2/1, Taman Sepakat Indah 2, Kajang, Selangor",Selangor,Kajang,2025-01-01 23:40,109223688,2.9742431589853173,101.78162336618789
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,947 sq.ft.,Partially Furnished,"Parking, Security, Playground, Swimming Pool, Jogging Track, Lift",,"Jalan Sepakat Indah 2/1, Taman Sepakat Indah 2, Kajang, Selangor",Selangor,Kajang,2025-01-01 23:40,109194644,2.9742431589853173,101.78162336618789
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,2,2,890 sq.ft.,Partially Furnished,"Parking, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Datuk Jamil Rais, Jalan 14/20, Seksyen 14, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-01 23:40,109558590,,
RM 900 per month,"Apartment / Condominium, For rent",Condominium,3,2,1008 sq.ft.,Not Furnished,"Lift, Playground, Parking, Swimming Pool, Multipurpose hall, Security",,"Jalan Kajang Villa 3, Taman Kajang Villa, Kajang, Selangor",Selangor,Kajang,2025-01-01 23:40,106105277,2.96124235,101.79580920000001
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,4,3,1200 sq.ft.,Partially Furnished,"Parking, Lift, Sauna, Playground, Squash Court, Security, Swimming Pool, Gymnasium, Multipurpose hall, Minimart, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan 3/149e, Taman Sri Endah, Sri Petaling, Kuala Lumpur",Kuala Lumpur,Sri Petaling,2025-01-01 23:39,107610257,3.0639242837450813,101.69736739710544
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,990 sq.ft.,Fully Furnished,"Security, Parking, Gymnasium, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall, Jogging Track, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Prima Utama 1, Puchong, Selangor",Selangor,Puchong,2025-01-01 23:39,109224527,2.9818847,101.59914855
RM 700 per month,"Apartment / Condominium, For rent",Apartment,3,1,750 sq.ft.,Partially Furnished,"Minimart, Parking, Security","Cooking Allowed, Near KTM/LRT","Jalan SP 5/5, Taman Serdang Perdana, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-01-01 23:38,107613961,3.039695317317129,101.70697263371639
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1141 sq.ft.,Partially Furnished,"Tennis Court, Swimming Pool, Gymnasium, Sauna, Parking, Security, Lift, Playground, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan 3/149e, Taman Sri Endah, Sri Petaling, Kuala Lumpur",Kuala Lumpur,Sri Petaling,2025-01-01 23:36,107610056,3.0639242837450813,101.69736739710544
"RM 2,600 per month","Apartment / Condominium, For rent",Condominium,3,3,1450 sq.ft.,Partially Furnished,"Sauna, Security, Parking, Lift, Swimming Pool, Playground, Gymnasium, Jogging Track, Barbeque area",,"Halaman Halia, Taman Evergreen, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-01 23:34,108849457,,
"RM 1,300 per month","House, For rent",Townhouse,4,2,1600 sq.ft.,Not Furnished,,,,Selangor,Puchong,2025-01-01 23:30,109622554,,
"RM 3,000 per month","House, For rent",2.5-storey Terraced House,5,4,2800 sq.ft.,Fully Furnished,"Parking, Playground, Jogging Track, Security","Cooking Allowed, Near KTM/LRT, Air-Cond, Washing Machine",,Selangor,Seri Kembangan,2025-01-01 23:30,109622550,,
"RM 1,900 per month","House, For rent",Terraced House,4,3,1500 sq.ft.,Not Furnished,,"Air-Cond, Cooking Allowed",,Selangor,Puchong,2025-01-01 23:30,108356684,,
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1093 sq.ft.,Partially Furnished,"Barbeque area, Swimming Pool, Multipurpose hall, Security, Gymnasium, Jogging Track",,"Jalan Goh Hock Huat, Kawasan 18, Klang, Selangor",Selangor,Klang,2025-01-01 23:30,109622555,,
"RM 3,200 per month","Apartment / Condominium, For rent",Condominium,5,5,2346 sq.ft.,Fully Furnished,"Security, Minimart, Tennis Court, Barbeque area, Parking, Playground, Gymnasium, Swimming Pool, Squash Court, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine, Internet","Jalan Ampang Utama 2/2, Taman Ampang Utama, Ampang, Selangor",Selangor,Ampang,2025-01-01 23:30,109622549,3.155330092268902,101.7522383658367
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1265 sq.ft.,Fully Furnished,"Gymnasium, Sauna, Playground, Parking, Lift, Barbeque area, Multipurpose hall, Swimming Pool, Security, Minimart, Tennis Court, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet","Jalan KSB 11a, Taman Kota Syahbandar, Melaka Tengah, Melaka",Melaka,Melaka Tengah,2025-01-01 23:30,109622560,,
"RM 2,700 per month","Apartment / Condominium, For rent",Apartment,3,2,1200 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed",,Kedah,Alor Setar,2025-01-01 23:30,109622556,,
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1091 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Swimming Pool, Sauna, Parking, Security, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Mas 1, Kinrara Mas, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-01 23:30,109622546,,
"RM 1,250 per month","Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Not Furnished,"Lift, Parking, Barbeque area, Minimart, Playground","Cooking Allowed, Air-Cond, Near KTM/LRT","PJU 6, Off Persiaran Surian, Kota Damansara, Selangor",Selangor,Kota Damansara,2025-01-01 23:29,109622613,,
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,2,2,1005 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Multipurpose hall, Squash Court, Playground, Tennis Court, Barbeque area, Sauna, Swimming Pool, Jogging Track","Washing Machine, Air-Cond, Cooking Allowed","Off Persiaran Bumi Hijau, Taman Molek, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:29,109622611,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,4,2800 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",,Negeri Sembilan,Seremban 2,2025-01-01 23:28,109419393,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,4,2800 sq.ft.,Fully Furnished,"Parking, Security, Playground, Jogging Track, Club house",,,Negeri Sembilan,Bandar Sri Sendayan,2025-01-01 23:27,109356943,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security, Minimart, Swimming Pool, Barbeque area, Sauna, Gymnasium, Tennis Court, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Bayan Indah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-01-01 23:27,109201432,5.336767940004336,100.3083403767963
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Gymnasium, Multipurpose hall, Playground, Jogging Track, Barbeque area, Security, Lift, Parking, Club house","Air-Cond, Cooking Allowed, Washing Machine","Jalan Dato Keramat, Georgetown, Penang",Penang,Georgetown,2025-01-01 23:27,108318342,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1300 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Sauna, Playground, Swimming Pool, Squash Court, Lift, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Kelicap, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-01-01 23:27,109201612,5.304089484809613,100.25811974213777
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,870 sq.ft.,Fully Furnished,"Playground, Lift, Parking, Security, Swimming Pool","Cooking Allowed, Washing Machine","Lebuhraya Thean Teik, Farlim, Ayer Itam, Penang",Penang,Ayer Itam,2025-01-01 23:27,109086809,,
"RM 1,250 per month","Apartment / Condominium, For rent",Apartment,3,2,1050 sq.ft.,Not Furnished,"Parking, Security, Swimming Pool, Playground",,"Jalan Silat Lincah, Taman Selesa Jaya, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:26,109539650,1.4925422143452214,103.63192657117516
"RM 2,000 per month","House, For rent",2-storey Terraced House,4,4,1400 sq.ft.,Partially Furnished,Security,Air-Cond,,Selangor,Setia Alam,2025-01-01 23:26,108978361,,
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,985 sq.ft.,Fully Furnished,"Lift, Tennis Court, Parking, Minimart, Playground, Gymnasium, Squash Court, Jogging Track, Barbeque area, Sauna, Security, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan Setia Dagang AH U13/AH, Alam Nusantara, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-01 23:26,109187851,,
RM 950 per month,"Apartment / Condominium, For rent",Service Residence,1,1,486 sq.ft.,Partially Furnished,"Gymnasium, Tennis Court, Jogging Track, Lift, Parking, Security, Sauna, Multipurpose hall, Swimming Pool",Air-Cond,"Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-01 23:26,108966229,,
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,750 sq.ft.,Fully Furnished,"Gymnasium, Lift, Sauna, Multipurpose hall, Parking, Swimming Pool, Security","Air-Cond, Cooking Allowed, Washing Machine","Jalan Mahmoodiah, Kampung Mahmoddiah, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:26,107228796,1.4653843218203344,103.75303472085142
RM 800 per month,"Apartment / Condominium, For rent",Condominium,3,2,728 sq.ft.,Not Furnished,"Lift, Playground, Parking, Barbeque area, Minimart","Cooking Allowed, Near KTM/LRT, Internet","Jalan Desa Palma, Bandar Baru Nilai, Nilai, Negeri Sembilan",Negeri Sembilan,Nilai,2025-01-01 23:25,87401951,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,2,2,932 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Internet","Persiaran Perdana, Taman Bucida Hijauan, Nilai, Negeri Sembilan",Negeri Sembilan,Nilai,2025-01-01 23:25,96965639,,
RM 850 per month,"Apartment / Condominium, For rent",Service Residence,1,1,350 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Gymnasium, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Internet","Persiaran Ilmu, Bandar Baru Nilai, Nilai, Negeri Sembilan",Negeri Sembilan,Nilai,2025-01-01 23:25,97266652,2.828306030889355,101.7820110312305
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,1,452 sq.ft.,Fully Furnished,"Parking, Jogging Track, Lift, Multipurpose hall, Security, Gymnasium, Barbeque area, Playground, Swimming Pool","Air-Cond, Washing Machine","Jalan Setia Dagang AL U13/AL, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-01 23:25,109622595,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,757 sq.ft.,Partially Furnished,"Barbeque area, Security, Gymnasium, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Atmosphere Utama 2, Off Jalan Putra Permai, Seri Kembangan, Selangor",Selangor,Seri Kembangan,2025-01-01 23:25,109622593,,
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1325 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Jogging Track, Parking, Club house, Barbeque area, Security, Playground, Tennis Court, Sauna",,"Jalan Datin Halimah, Kampung Muafakat, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:24,109622588,,
"RM 2,600 per month","House, For rent",1-storey Terraced House,3,2,2000 sq.ft.,Not Furnished,"Parking, Playground",,,Johor,Johor Bahru,2025-01-01 23:22,109539629,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,2,2,1450 sq.ft.,Partially Furnished,"Jogging Track, Barbeque area, Club house, Parking, Security, Playground, Swimming Pool, Gymnasium, Sauna","Air-Cond, Cooking Allowed","Jalan Desiran Tanjung 1, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-01 23:21,109312156,,
"RM 6,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1337 sq.ft.,Fully Furnished,"Swimming Pool, Sauna, Barbeque area, Security, Playground, Lift, Tennis Court, Parking, Gymnasium",,"Jalan Peter Paul Dason, Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-01 23:21,109136527,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1086 sq.ft.,Partially Furnished,"Barbeque area, Sauna, Playground, Swimming Pool, Gymnasium, Parking, Tennis Court, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan 5/125, Taman Desa Petaling, Desa Petaling, Kuala Lumpur",Kuala Lumpur,Desa Petaling,2025-01-01 23:20,109045721,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,965 sq.ft.,Partially Furnished,"Swimming Pool, Parking, Security, Playground, Gymnasium, Lift",Cooking Allowed,"Jalan Besar Selayang Baru, Selayang Baru, Selayang, Selangor",Selangor,Selayang,2025-01-01 23:19,108010764,3.245702776719701,101.6701118040262
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,1,1,538 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Gymnasium, Security, Playground, Barbeque area, Club house, Lift, Sauna, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Jalan Rinting, Taman Rinting, Masai, Johor",Johor,Masai,2025-01-01 23:17,109605730,1.4849442808687643,103.86165335319482
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,1,1,521 sq.ft.,Fully Furnished,"Parking, Playground, Jogging Track, Minimart, Squash Court, Barbeque area, Security, Club house, Swimming Pool, Gymnasium, Lift, Sauna","Air-Cond, Cooking Allowed","Jalan Kempas 17, Taman Megah Ria, Masai, Johor",Johor,Masai,2025-01-01 23:17,109571811,,
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,600 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Sauna, Minimart, Gymnasium, Lift, Multipurpose hall",Air-Cond,"Jalan Larkin, Taman Dato Onn, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:16,109130528,1.4874324676535706,103.75048063166318
"RM 1,600 per month","House, For rent",2-storey Terraced House,3,3,1300 sq.ft.,Partially Furnished,Security,,,Selangor,Bandar Bukit Raja,2025-01-01 23:15,109622473,,
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,2,2,980 sq.ft.,Fully Furnished,"Squash Court, Tennis Court, Playground, Swimming Pool, Lift, Parking, Security, Barbeque area, Multipurpose hall, Sauna, Gymnasium","Air-Cond, Washing Machine, Cooking Allowed","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:14,109536758,1.4676996579290054,103.7249724411857
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,1,1,640 sq.ft.,Fully Furnished,"Tennis Court, Squash Court, Barbeque area, Sauna, Parking, Playground, Gymnasium, Multipurpose hall, Swimming Pool, Lift, Security","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:14,109474447,1.4676996579290054,103.7249724411857
"RM 1,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,502 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",,"Jalan Setia Murni U13/51, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-01 23:12,109530765,3.1188307039333805,101.45292025158282
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1047 sq.ft.,Fully Furnished,"Multipurpose hall, Jogging Track, Barbeque area, Gymnasium, Parking, Playground, Security, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan Seri Tg Pinang Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-01 23:11,109196585,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1047 sq.ft.,Partially Furnished,"Multipurpose hall, Jogging Track, Swimming Pool, Parking, Playground, Barbeque area, Gymnasium, Security","Air-Cond, Cooking Allowed, Washing Machine","Jalan Seri Tg Pinang Seri Tanjung Pinang, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-01-01 23:11,109353719,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Playground, Security, Gymnasium, Barbeque area, Multipurpose hall, Parking, Swimming Pool, Lift","Cooking Allowed, Washing Machine","Jalan Lingkaran Tengah 2, Batu Caves, Selangor",Selangor,Batu Caves,2025-01-01 23:10,108828362,3.2369182855237617,101.70288910492312
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,2,2,1005 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Multipurpose hall, Squash Court, Playground, Tennis Court, Barbeque area, Sauna, Swimming Pool, Jogging Track",,"Off Persiaran Bumi Hijau, Taman Molek, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:08,109622512,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Not Furnished,"Parking, Swimming Pool, Lift, Minimart, Playground, Security, Gymnasium, Sauna, Jogging Track",,"Jalan Ecohill 1/2, Semenyih, Selangor",Selangor,Semenyih,2025-01-01 23:05,109622498,2.922950469162594,101.85062415220165
"RM 3,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1309 sq.ft.,Partially Furnished,"Security, Minimart, Playground, Swimming Pool, Gymnasium, Club house, Parking, Barbeque area, Sauna, Jogging Track, Lift",,"Jalan Istiadat, Off Jalan Teluk Likas, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-01 23:05,109622456,,
RM 950 per month,"Apartment / Condominium, For rent",Condominium,2,1,590 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Jogging Track, Playground, Multipurpose hall, Gymnasium, Lift, Barbeque area, Minimart","Cooking Allowed, Near KTM/LRT","Jalan Zamrud Utama, Kajang 2, Kajang, Selangor",Selangor,Kajang,2025-01-01 23:05,109622444,2.9600519,101.79473955
"RM 2,700 per month","House, For rent",2-storey Terraced House,4,3,1760 sq.ft.,Partially Furnished,"Minimart, Playground, Security",,,Johor,Skudai,2025-01-01 23:04,109417673,,
"RM 1,950 per month","Apartment / Condominium, For rent",Service Residence,3,2,1048 sq.ft.,Fully Furnished,"Security, Tennis Court, Squash Court, Parking, Swimming Pool, Barbeque area, Sauna, Gymnasium, Jogging Track, Playground, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Saujana Putra, Bander, Bandar Saujana Putra, Jenjarom, Selangor",Selangor,Jenjarom,2025-01-01 23:03,109622490,,
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,2,2,808 sq.ft.,Fully Furnished,"Security, Playground, Barbeque area, Swimming Pool, Tennis Court, Jogging Track",,"Jalan Tengku Puteri 1, Straits View, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-01 23:03,109518612,,
"RM 1,300 per month","House, For rent",2-storey Terraced House,4,4,1704 sq.ft.,Partially Furnished,"Playground, Jogging Track, Minimart, Parking",Cooking Allowed,,Selangor,Semenyih,2025-01-01 23:03,108526784,,
"RM 1,050 per month","Apartment / Condominium, For rent",Service Residence,1,1,490 sq.ft.,Fully Furnished,"Playground, Multipurpose hall, Jogging Track, Barbeque area, Security, Gymnasium, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Off Jalan Semenyih, Semenyih, Selangor",Selangor,Semenyih,2025-01-01 23:03,109622489,2.936387445047508,101.8525682681381
"RM 6,000 per month","House, For rent",2-storey Terraced House,8,6,7072 sq.ft.,Not Furnished,,,,Perak,Ipoh,2025-01-01 23:01,106268704,,
