monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 1,100 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Not Furnished,"Parking, Lift, Multipurpose hall, Barbeque area, Security, Playground, Gymnasium, Jogging Track, Swimming Pool",Cooking Allowed,"Jalan Sungai Ara 10, Sungai Ara, Penang",Penang,Sungai Ara,28 Jan 23:23,109888099,5.324706243120469,100.26045410389942
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,2,2,1050 sq.ft.,Fully Furnished,"Multipurpose hall, Lift, Barbeque area, Swimming Pool, Gymnasium, Security, Parking, Playground, Sauna, Minimart, Club house, Tennis Court, Jogging Track, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,28 Jan 23:23,109842548,1.4676996579290054,103.7249724411857
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,4,2,950 sq.ft.,Fully Furnished,"Security, Playground, Jogging Track, Barbeque area, Multipurpose hall, Parking, Gymnasium, Swimming Pool, Lift, Minimart, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Gombak, Batu 4, Kampung Kuantan, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,28 Jan 23:17,109857362,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,700 sq.ft.,Fully Furnished,"Tennis Court, Jogging Track, Sauna, Parking, Playground, Gymnasium, Squash Court, Security, Swimming Pool, Lift",Cooking Allowed,"Jalan Batu Uban, Kampung Batu Uban, Gelugor, Penang",Penang,Gelugor,28 Jan 23:17,109411659,,
RM 800 per month,"House, For rent",2-storey Terraced House,3,3,1400 sq.ft.,Partially Furnished,"Parking, Minimart",Air-Cond,,Kedah,Sungai Petani,28 Jan 23:10,109952686,,
"RM 2,200 per month","Apartment / Condominium, For rent",Apartment,3,2,1079 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security, Lift","Air-Cond, Washing Machine","Lorong Taman Seng Goon 3c, Taman Seng Goon, Kuching, Sarawak",Sarawak,Kuching,28 Jan 23:10,106057141,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,850 sq.ft.,Fully Furnished,"Security, Swimming Pool, Tennis Court, Lift, Barbeque area, Sauna, Gymnasium, Playground, Parking, Jogging Track",,"Jalan Kempas Indah, Taman Kempas Indah, Johor Bahru, Johor",Johor,Johor Bahru,28 Jan 23:09,109952707,1.5521202157740441,103.7166327031892
"RM 2,100 per month","Apartment / Condominium, For rent",Condominium,2,2,800 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Barbeque area, Security, Playground, Gymnasium, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,28 Jan 23:06,109952701,1.4676996579290054,103.7249724411857
"RM 2,400 per month","Apartment / Condominium, For rent",Service Residence,3,2,1100 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Swimming Pool, Jogging Track, Security, Playground, Barbeque area, Lift, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed, Washing Machine","Jalan Kangkar Tebrau, Off Jalan Pandan, Johor Bahru, Johor",Johor,Johor Bahru,28 Jan 23:06,109952700,,
"RM 1,100 per month","House, For rent",1-storey Terraced House,3,2,2100 sq.ft.,Partially Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Perak,Ipoh,28 Jan 23:05,109952671,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Partially Furnished,Security,,,Selangor,Bangi,28 Jan 22:59,109181679,,
RM 600 per month,"Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Not Furnished,"Parking, Playground, Minimart",,"Jalan Melor, Bandar Bukit Beruntung, Bukit Beruntung, Selangor",Selangor,Bukit Beruntung,28 Jan 22:59,106432431,,
"RM 2,200 per month","House, For rent",2-storey Terraced House,4,3,1650 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Selangor,Bangi,28 Jan 22:55,109399502,,
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,3,2,1100 sq.ft.,Fully Furnished,"Parking, Security, Playground, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Setia Tropika,28 Jan 22:55,109952651,,
"RM 2,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1033 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Multipurpose hall, Security, Playground, Gymnasium, Parking","Air-Cond, Near KTM/LRT, Cooking Allowed","Jalan Perkasa 1, Taman Salak Selatan, Sungai Besi, Kuala Lumpur",Kuala Lumpur,Sungai Besi,28 Jan 22:49,105330576,3.077152975070624,101.6976161536626
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,1496 sq.ft.,Not Furnished,Parking,Cooking Allowed,,Selangor,Klang,28 Jan 22:43,109167188,,
"RM 1,350 per month","Apartment / Condominium, For rent",Apartment,2,1,660 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Security, Parking",,"Jalan Pandan Indah 6/10, Pandan Indah, Ampang, Selangor",Selangor,Ampang,28 Jan 22:32,109810099,3.1340989106131785,101.75519768828866
"RM 2,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Barbeque area, Playground, Swimming Pool, Parking, Security, Lift, Club house","Air-Cond, Washing Machine, Cooking Allowed","Jalan Kitobu Keronggu, Inanam, Sabah",Sabah,Inanam,28 Jan 22:30,109468460,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,950 sq.ft.,Partially Furnished,"Barbeque area, Swimming Pool, Gymnasium, Multipurpose hall, Parking, Security, Playground, Sauna","Air-Cond, Cooking Allowed","Jalan Perniagaan, Taman Seri Juru, Juru, Penang",Penang,Juru,28 Jan 22:30,109952583,,
RM 700 per month,"Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Playground, Security, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Bbk 1/9, Bandar Baru Kundang, Kundang, Selangor",Selangor,Kundang,28 Jan 22:29,109952615,3.2844173645502197,101.51328094626264
"RM 2,200 per month","House, For rent",2-storey Terraced House,4,4,1900 sq.ft.,Fully Furnished,"Parking, Security","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Ulu Tiram,28 Jan 22:27,109952609,,
"RM 1,690 per month","House, For rent",2-storey Terraced House,4,3,1500 sq.ft.,Partially Furnished,"Security, Parking, Playground, Minimart, Jogging Track",,,Selangor,Bandar Botanic,28 Jan 22:26,109952608,,
"RM 4,500 per month","House, For rent",2.5-storey Terraced House,6,7,3555 sq.ft.,Fully Furnished,"Parking, Security, Club house","Cooking Allowed, Near KTM/LRT, Air-Cond, Washing Machine",,Penang,Bayan Lepas,28 Jan 22:14,109052049,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,2,2,868 sq.ft.,Fully Furnished,"Barbeque area, Security, Club house, Parking, Gymnasium, Lift, Multipurpose hall","Air-Cond, Cooking Allowed","Jalan Cheras, Taman Midah, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,28 Jan 22:05,109952521,3.1070372027689377,101.73080959788506
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,3,1186 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Lift, Parking, Gymnasium, Club house, Minimart",,"Lorong Timur, Sentul Timur, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,28 Jan 22:03,109952554,,
"RM 4,000 per month","House, For rent",Bungalow House,3,2,5000 sq.ft.,Partially Furnished,Parking,"Cooking Allowed, Near KTM/LRT, Air-Cond",,Penang,Jelutong,28 Jan 22:02,109052503,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,610 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Sauna, Lift","Air-Cond, Near KTM/LRT","Jalan Pudu Hulu, Taman Pertama, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,28 Jan 22:02,109952541,,
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,2,2,900 sq.ft.,Fully Furnished,"Parking, Playground, Multipurpose hall, Security, Swimming Pool, Gymnasium, Barbeque area, Lift","Air-Cond, Cooking Allowed","Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,28 Jan 21:54,108941250,1.4676996579290054,103.7249724411857
RM 650 per month,"House, For rent",1-storey Terraced House,3,2,1200 sq.ft.,Not Furnished,Parking,,,Perak,Others,28 Jan 21:50,109952496,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Fully Furnished,"Parking, Playground, Security","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Sungai Emas, Batu Ferringhi, Penang",Penang,Batu Ferringhi,28 Jan 21:46,109572727,5.475775097177312,100.25402889547698
RM 900 per month,"Apartment / Condominium, For rent",Flat,3,2,753 sq.ft.,Partially Furnished,"Parking, Playground",,"Off Jalan Harmonium, Taman Desa Tebrau, Johor Bahru, Johor",Johor,Johor Bahru,28 Jan 21:45,109952493,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,5,4,1760 sq.ft.,Fully Furnished,Parking,"Air-Cond, Washing Machine",,Perak,Ipoh,28 Jan 21:42,109952504,,
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,2,1,450 sq.ft.,Fully Furnished,"Playground, Club house, Swimming Pool, Gymnasium, Tennis Court, Lift, Parking, Multipurpose hall, Security","Air-Cond, Washing Machine","Jalan Equine, Taman Equine, Seri Kembangan, Selangor",Selangor,Seri Kembangan,28 Jan 21:34,109704653,3.007706987774196,101.67985144056075
"RM 1,500 per month","House, For rent",2-storey Terraced House,4,3,2080 sq.ft.,Not Furnished,"Playground, Parking, Security, Lift, Swimming Pool, Club house",,,Penang,Simpang Ampat,28 Jan 21:31,109258101,,
RM 580 per month,"House, For rent",1-storey Terraced House,2,2,960 sq.ft.,Not Furnished,,,,Perak,Ipoh,28 Jan 21:28,108210754,,
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,1,2,762 sq.ft.,Fully Furnished,"Swimming Pool, Tennis Court, Barbeque area, Security, Playground, Gymnasium, Jogging Track, Minimart, Lift, Sauna, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cheras, Taman Mutiara Barat, Cheras 9 Miles, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,28 Jan 21:25,109952439,,
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Parking, Security, Lift, Swimming Pool, Minimart, Barbeque area, Jogging Track","Cooking Allowed, Washing Machine","Persiaran Sepang, Cyber 11, Cyberjaya, Selangor",Selangor,Cyberjaya,28 Jan 21:23,109952469,2.9281982233063415,101.63341053956523
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1220 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium, Jogging Track, Security, Barbeque area, Sauna, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Lilitan Sungai Ara, Sungai Ara, Penang",Penang,Sungai Ara,28 Jan 21:23,109091352,5.335196114095474,100.26975134881404
"RM 3,600 per month","House, For rent",Bungalow House,5,2,4000 sq.ft.,Not Furnished,Parking,"Air-Cond, Near KTM/LRT, Cooking Allowed, Washing Machine",,Penang,Tanjung Bungah,28 Jan 21:20,108599008,,
"RM 1,300 per month","Apartment / Condominium, For rent",Others,3,2,1365 sq.ft.,Partially Furnished,"Parking, Playground, Security","Air-Cond, Cooking Allowed, Washing Machine",,Penang,Simpang Ampat,28 Jan 21:12,109349631,,
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Partially Furnished,"Parking, Lift, Security, Playground, Multipurpose hall, Minimart","Air-Cond, Internet","Jalan Dm 1, Taman Desamas, Rawang, Selangor",Selangor,Rawang,28 Jan 21:10,109952410,,
"RM 3,500 per month","House, For rent",Semi-Detached House,4,3,6800 sq.ft.,Fully Furnished,Parking,"Air-Cond, Cooking Allowed, Washing Machine",,Melaka,Durian Tunggal,28 Jan 21:06,106700459,,
"RM 1,350 per month","Apartment / Condominium, For rent",Apartment,3,1,800 sq.ft.,Not Furnished,"Minimart, Parking, Playground","Air-Cond, Near KTM/LRT","Jalan USJ 6/1, USJ 6, Subang Jaya, Selangor",Selangor,Subang Jaya,28 Jan 21:05,109900239,3.054559785888284,101.58861814992017
"RM 1,450 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Gymnasium, Security, Playground, Swimming Pool, Lift",Air-Cond,"Jalan Wakaf Utama, Bukit Katil, Melaka",Melaka,Bukit Katil,28 Jan 21:05,109952406,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,950 sq.ft.,Partially Furnished,"Playground, Parking, Security, Lift, Minimart","Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan D'Alpinia 11, Taman D'Alpinia, Puchong, Selangor",Selangor,Puchong,28 Jan 21:05,109952405,,
RM 800 per month,"Apartment / Condominium, For rent",Flat,3,1,650 sq.ft.,Not Furnished,,,"Jalan PJS 6/5h, Desa Mentari, Petaling Jaya, Selangor",Selangor,Petaling Jaya,28 Jan 21:04,109179631,3.080739125126009,101.61709597726245
"RM 1,250 per month","Apartment / Condominium, For rent",Apartment,3,2,771 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Minimart","Cooking Allowed, Near KTM/LRT","Jalan PJS8/9, Petaling Jaya, Selangor",Selangor,Petaling Jaya,28 Jan 21:04,109912694,,
RM 700 per month,"Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Not Furnished,"Lift, Parking",Cooking Allowed,"Jalan Laksamana 2, Kampung Laksamana, Ampang, Selangor",Selangor,Ampang,28 Jan 21:01,109013875,,
"RM 5,600 per month","House, For rent",2-storey Terraced House,5,3,2800 sq.ft.,Partially Furnished,,,,Penang,Bayan Baru,28 Jan 20:56,109151570,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Partially Furnished,"Barbeque area, Gymnasium, Multipurpose hall, Playground, Swimming Pool, Lift, Parking, Security",,"Jalan 2/12, Kampung Batu Muda, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,28 Jan 20:54,109880244,,
RM 700 per month,"Apartment / Condominium, For rent",Flat,2,1,600 sq.ft.,Not Furnished,Parking,,"Jalan Mamanda Kecil 1, Taman Dato Ahmad Razali, Ampang, Selangor",Selangor,Ampang,28 Jan 20:54,109849351,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,930 sq.ft.,Partially Furnished,"Parking, Playground, Security, Multipurpose hall, Swimming Pool, Gymnasium",,"Jalan Kuraman, Kampung Kuantan, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,28 Jan 20:54,109834873,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,600 sq.ft.,Not Furnished,"Jogging Track, Squash Court, Parking, Security, Swimming Pool, Gymnasium, Tennis Court, Playground, Lift, Minimart",,"Lorong 2/23D, Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,28 Jan 20:54,109711143,3.2087498893765614,101.71490029503926
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,3,1465 sq.ft.,Partially Furnished,"Gymnasium, Parking, Playground, Swimming Pool",Air-Cond,"No.2, Jalan Pantai Sinaran, Gelugor, Penang",Penang,Gelugor,28 Jan 20:51,109726288,,
"RM 1,900 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Security, Squash Court, Parking, Swimming Pool, Lift, Sauna, Minimart, Playground, Gymnasium",,"Pinggiran Dato Senu, Bandar Baru Sentul, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,28 Jan 20:50,109761164,,
"RM 2,900 per month","House, For rent",2-storey Terraced House,3,3,3300 sq.ft.,Partially Furnished,,,,Selangor,Gombak,28 Jan 20:50,109952344,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1030 sq.ft.,Fully Furnished,"Parking, Lift, Barbeque area, Security, Playground, Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Persiaran Cassia Barat 6, Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,28 Jan 20:49,109905122,5.23660974338571,100.4332651109698
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,3,1044 sq.ft.,Fully Furnished,"Sauna, Gymnasium, Lift, Barbeque area, Parking, Security, Jogging Track, Playground, Swimming Pool, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Lebuhraya Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,28 Jan 20:49,109905120,5.2503874971889255,100.43660656364929
RM 700 per month,"Apartment / Condominium, For rent",Service Residence,1,1,200 sq.ft.,Fully Furnished,"Sauna, Security, Multipurpose hall, Barbeque area, Playground, Swimming Pool, Gymnasium, Jogging Track, Lift, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Lebuhraya Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,28 Jan 20:49,109890027,5.2503874971889255,100.43660656364929
"RM 2,300 per month","Apartment / Condominium, For rent",Service Residence,4,3,1044 sq.ft.,Fully Furnished,"Parking, Jogging Track, Gymnasium, Lift, Multipurpose hall, Security, Playground, Swimming Pool, Barbeque area, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Lebuhraya Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,28 Jan 20:49,109745759,5.2503874971889255,100.43660656364929
RM 900 per month,"Apartment / Condominium, For rent",Service Residence,1,1,250 sq.ft.,Fully Furnished,"Security, Lift, Parking, Gymnasium, Swimming Pool, Multipurpose hall, Playground, Jogging Track, Barbeque area, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Lebuhraya Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,28 Jan 20:49,109731607,5.2503874971889255,100.43660656364929
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,883 sq.ft.,Fully Furnished,"Jogging Track, Lift, Multipurpose hall, Playground, Barbeque area, Sauna, Security, Swimming Pool, Gymnasium, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Lebuhraya Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,28 Jan 20:49,109711488,5.2503874971889255,100.43660656364929
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,2,1,667 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Security, Lift, Playground, Barbeque area, Sauna, Parking, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Lebuhraya Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,28 Jan 20:49,109690285,5.2503874971889255,100.43660656364929
"RM 2,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1332 sq.ft.,Fully Furnished,"Parking, Playground, Club house, Security, Swimming Pool, Tennis Court",,"Persiaran Seri Alam, Bandar Baru Seri Alam, Masai, Johor",Johor,Masai,28 Jan 20:45,109952327,1.5071805837628012,103.86215938048505
"RM 1,700 per month","Apartment / Condominium, For rent",Apartment,3,2,1200 sq.ft.,Fully Furnished,"Parking, Playground, Lift, Security, Multipurpose hall, Minimart","Air-Cond, Washing Machine, Cooking Allowed","Off Jalan Lingkaran Tengah 2, Pekan Kepong, Kepong, Kuala Lumpur",Kuala Lumpur,Kepong,28 Jan 20:43,107338797,,
"RM 1,700 per month","Apartment / Condominium, For rent",Apartment,3,3,1560 sq.ft.,Partially Furnished,"Security, Playground, Parking",,"Jalan Setiawangsa 21, Taman Setiawangsa, Setiawangsa, Kuala Lumpur",Kuala Lumpur,Setiawangsa,28 Jan 20:36,109879563,3.192276341413218,101.73773831024674
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,970 sq.ft.,Fully Furnished,"Parking, Security, Playground, Swimming Pool, Minimart, Lift",,"Jalan Wawasan 1/10, Bandar Baru Ampang, Ampang, Selangor",Selangor,Ampang,28 Jan 20:31,109851786,3.1465512,101.7665438
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,860 sq.ft.,Partially Furnished,"Swimming Pool, Security, Minimart, Gymnasium, Parking, Playground",,"Lorong Ikan Emas 6, Kampung Ampang Campuran, Ampang, Selangor",Selangor,Ampang,28 Jan 20:31,109815598,3.1327347983941385,101.77112722917765
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,2116 sq.ft.,Fully Furnished,"Parking, Playground, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Penang,Bukit Mertajam,28 Jan 20:30,109196632,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Partially Furnished,"Jogging Track, Parking","Near KTM/LRT, Washing Machine, Cooking Allowed","Off Persiaran Permai, Seksyen 7, Shah Alam, Selangor",Selangor,Shah Alam,28 Jan 20:30,109952275,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Parking, Playground, Security, Multipurpose hall, Gymnasium, Swimming Pool",,"Jalan PJS 9/1, Bandar Sunway, Petaling Jaya, Selangor",Selangor,Petaling Jaya,28 Jan 20:25,109952298,3.073930586860711,101.61040279439727
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Multipurpose hall, Jogging Track, Swimming Pool, Barbeque area","Cooking Allowed, Air-Cond","Jalan Ecohill 1/2, Setia Ecohill, Semenyih, Selangor",Selangor,Semenyih,28 Jan 20:25,109952296,2.922125395535554,101.84731789567337
"RM 2,600 per month","Apartment / Condominium, For rent",Condominium,4,2,1234 sq.ft.,Partially Furnished,"Security, Club house, Playground, Barbeque area, Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall",,"Off Jalan Ipoh, Taman Wahyu, Jalan Ipoh, Kuala Lumpur",Kuala Lumpur,Jalan Ipoh,28 Jan 20:25,109689749,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,2,2,785 sq.ft.,Fully Furnished,"Parking, Playground, Security, Lift, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan Forest City, Forest City, Gelang Patah, Johor",Johor,Gelang Patah,28 Jan 20:25,109952266,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,,,"Jalan PJS8/9, Petaling Jaya, Selangor",Selangor,Petaling Jaya,28 Jan 20:24,109952294,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Partially Furnished,"Lift, Gymnasium, Parking, Playground, Multipurpose hall, Security, Barbeque area, Swimming Pool, Jogging Track",Cooking Allowed,"Jalan Semenyih, Semenyih, Selangor",Selangor,Semenyih,28 Jan 20:23,109952288,2.957441058447314,101.84185526881213
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,930 sq.ft.,Not Furnished,"Playground, Parking, Security",,"No. 4, Jalan 6/38a, Taman Sri Sinar, Segambut, Kuala Lumpur",Kuala Lumpur,Segambut,28 Jan 20:22,109758069,3.186130633435432,101.65264181858453
RM 750 per month,"Apartment / Condominium, For rent",Flat,3,2,700 sq.ft.,Partially Furnished,,"Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan PJS 6/5e, Taman Desaria, Petaling Jaya, Selangor",Selangor,Petaling Jaya,28 Jan 20:21,109952285,3.080708498965387,101.62252433654139
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1130 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security, Gymnasium, Club house, Playground, Barbeque area, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Pengkalan, Bukit Tengah, Bukit Mertajam, Penang",Penang,Bukit Mertajam,28 Jan 20:19,109731301,5.3541193,100.42291801776008
"RM 1,500 per month","House, For rent",2-storey Terraced House,3,3,1665 sq.ft.,Not Furnished,,,,Selangor,Puncak Alam,28 Jan 20:19,109850367,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,2,1,600 sq.ft.,Not Furnished,"Parking, Playground, Barbeque area, Security",,"Jalan 42/26, Taman Sri Rampai, Wangsa Maju, Kuala Lumpur",Kuala Lumpur,Wangsa Maju,28 Jan 20:18,109711112,3.193650993811653,101.73224475870053
"RM 1,100 per month","House, For rent",Semi-Detached House,4,3,2475 sq.ft.,Not Furnished,"Parking, Security, Playground, Jogging Track","Cooking Allowed, Washing Machine, Internet",,Kedah,Sungai Petani,28 Jan 20:15,109952235,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1194 sq.ft.,Partially Furnished,"Sauna, Multipurpose hall, Parking, Security, Gymnasium, Lift, Barbeque area, Swimming Pool, Tennis Court",,"Jalan Seladang, Bukit Mertajam, Penang",Penang,Bukit Mertajam,28 Jan 20:10,109734977,5.3288247,100.48299725000001
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,862 sq.ft.,Fully Furnished,"Security, Barbeque area, Sauna, Club house, Parking, Swimming Pool, Playground, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Rinting, Taman Rinting, Masai, Johor",Johor,Masai,28 Jan 20:10,109952228,1.4849442808687643,103.86165335319482
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,810 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Cooking Allowed, Near KTM/LRT","Jalan Danau Saujana 1, Taman Danau Kota, Setapak, Kuala Lumpur",Kuala Lumpur,Setapak,28 Jan 20:10,109952221,3.2015430522313166,101.71456554774143
"RM 1,900 per month","Apartment / Condominium, For rent",Service Residence,3,2,1451 sq.ft.,Fully Furnished,"Playground, Gymnasium, Barbeque area, Sauna, Parking, Swimming Pool, Multipurpose hall, Security, Minimart, Lift, Jogging Track, Club house","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan PJU 10/1, Off Jalan Kuala Selangor, Damansara Damai, Selangor",Selangor,Damansara Damai,28 Jan 20:09,109747565,,
"RM 1,650 per month","Apartment / Condominium, For rent",Service Residence,1,1,550 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium, Swimming Pool, Jogging Track, Barbeque area, Security, Multipurpose hall, Sauna","Air-Cond, Cooking Allowed","Jalan Delima 3/1, Off Jalan Daya, Taman Delima, Johor Bahru, Johor",Johor,Johor Bahru,28 Jan 20:05,109952213,,
"RM 1,350 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cyberia 1, Off Persiaran Multimedia, Cyberjaya, Selangor",Selangor,Cyberjaya,28 Jan 20:05,109952209,,
