monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,scrape_date,ads_id,latitude,longitude
"RM 2,600 per month","Apartment / Condominium, For rent",Service Residence,2,2,953 sq.ft.,Fully Furnished,"Parking, Security, Playground, Jogging Track, Barbeque area, Swimming Pool, Lift, Multipurpose hall, Gymnasium, Sauna, Minimart, Club house, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine","Jalan Sultanah Aminah, Marina Cove, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 19:10,2025-02-09,110059169,,
"RM 1,200 per month","House, For rent",Townhouse,4,2,1000 sq.ft.,Not Furnished,,,,Selangor,Puncak Alam,2025-02-08 19:10,2025-02-09,110059115,,
"RM 3,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1258 sq.ft.,Partially Furnished,"Tennis Court, Gymnasium, Playground, Barbeque area, Parking, Swimming Pool, Lift, Security","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Mahsuri, Off Jalan Tun Dr Awang, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-08 19:10,2025-02-09,110059109,,
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,480 sq.ft.,Partially Furnished,"Security, Gymnasium, Jogging Track, Swimming Pool, Sauna, Parking, Playground, Barbeque area, Multipurpose hall",,"Jalan Delima 3/1, Off Jalan Daya, Taman Delima, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 19:10,2025-02-09,110059093,,
"RM 3,200 per month","Apartment / Condominium, For rent",Condominium,2,2,1056 sq.ft.,Fully Furnished,"Security, Minimart, Multipurpose hall, Parking, Swimming Pool, Gymnasium, Lift, Playground, Sauna",,"Jalan Tengku Azizah, Bukit Chagar, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 19:10,2025-02-09,110059098,1.465682354314242,103.76396901385668
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,2,1,543 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Internet",,Johor,Johor Bahru,2025-02-08 19:10,2025-02-09,110059090,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1105 sq.ft.,Partially Furnished,"Sauna, Multipurpose hall, Gymnasium, Squash Court, Barbeque area, Swimming Pool, Lift, Parking, Security, Playground, Minimart, Jogging Track","Air-Cond, Near KTM/LRT, Cooking Allowed","Jalan Mas 3, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-08 19:09,2025-02-09,109476875,,
"RM 1,200 per month","House, For rent",Townhouse,3,2,1100 sq.ft.,Partially Furnished,Parking,,,Johor,Kulai,2025-02-08 19:09,2025-02-09,110059163,,
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,4,2,1100 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Swimming Pool, Gymnasium, Sauna","Cooking Allowed, Air-Cond, Washing Machine",,Penang,Perai,2025-02-08 19:05,2025-02-09,109228814,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1200 sq.ft.,Fully Furnished,"Jogging Track, Sauna, Parking, Playground, Swimming Pool, Gymnasium, Tennis Court, Security, Multipurpose hall, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Lestari, Off Jalan Baru, Perai, Penang",Penang,Perai,2025-02-08 19:05,2025-02-09,110059079,,
"RM 2,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1098 sq.ft.,Fully Furnished,"Security, Parking, Playground, Swimming Pool, Minimart, Gymnasium, Jogging Track, Barbeque area",,"Jalan Tampoi, Kawasan Perindustrian Tampoi, Tampoi, Johor",Johor,Tampoi,2025-02-08 19:05,2025-02-09,110059076,1.5062114000000002,103.72902265006104
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,1100 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Parking, Lift, Multipurpose hall, Security, Playground, Swimming Pool, Gymnasium, Jogging Track",,"Jalan Indah 13/2, Taman Bukit Indah, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 19:05,2025-02-09,110059073,1.47738425,103.6574354
"RM 2,000 per month","House, For rent",2-storey Terraced House,5,3,2809 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Club house","Cooking Allowed, Air-Cond, Washing Machine, Near KTM/LRT",,Penang,Simpang Ampat,2025-02-08 19:04,2025-02-09,107809290,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,883 sq.ft.,Fully Furnished,"Parking, Security, Playground, Jogging Track, Sauna, Swimming Pool, Gymnasium, Lift, Barbeque area, Multipurpose hall, Club house, Tennis Court, Squash Court, Minimart","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet","Lebuhraya Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-02-08 19:04,2025-02-09,109674600,5.260934000000001,100.4313671
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,4,2,1290 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Lift, Multipurpose hall, Security, Parking, Gymnasium, Jogging Track, Barbeque area, Minimart, Club house, Tennis Court, Sauna, Squash Court","Cooking Allowed, Air-Cond, Washing Machine, Near KTM/LRT","Persiaran Cassia Barat 6, Bandar Cassia, Batu Kawan, Penang",Penang,Batu Kawan,2025-02-08 19:03,2025-02-09,109562843,5.23660974338571,100.4332651109698
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,3,2,1100 sq.ft.,Fully Furnished,"Playground, Gymnasium, Parking, Security, Minimart, Lift, Sauna, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan Mutiara Emas 8, Taman Austin Heights, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 19:02,2025-02-09,110059124,1.5497561379220282,103.7670265942601
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,2,2,807 sq.ft.,Fully Furnished,"Gymnasium, Security, Playground, Lift, Swimming Pool, Parking",,"Jalan Sembilang, Taman Tenaga, Taman Tenaga, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-08 19:01,2025-02-09,110002670,3.114361401995387,101.72494039271038
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,2,1,600 sq.ft.,Fully Furnished,"Minimart, Parking, Playground, Jogging Track, Multipurpose hall",,"Jalan Ikan Ayu, Cheras, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-08 19:01,2025-02-09,110002925,3.1180641272030747,101.72785485557897
"RM 2,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1069 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Barbeque area, Parking, Tennis Court, Lift, Sauna, Multipurpose hall, Security, Gymnasium, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine","Jalan KLJ 2, Taman Kota Laksamana, Melaka City, Melaka",Melaka,Melaka City,2025-02-08 18:57,2025-02-09,108151388,2.1972175121363713,102.23783711673323
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,1,530 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine","Persiaran Jaya Putra, Taman Jaya Putra, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:57,2025-02-09,109977273,1.57782225,103.7667167
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1008 sq.ft.,Partially Furnished,"Swimming Pool, Security, Playground, Parking, Lift",,"Jalan P. Patto, Kawasan Perindustrian Mak Mandin, Butterworth, Penang",Penang,Butterworth,2025-02-08 18:53,2025-02-09,109896490,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Security, Multipurpose hall, Parking, Playground, Lift","Cooking Allowed, Air-Cond","Jalan Bagan Baru 1, Kampung Jawa, Butterworth, Penang",Penang,Butterworth,2025-02-08 18:53,2025-02-09,109403363,,
"RM 1,950 per month","Apartment / Condominium, For rent",Condominium,3,2,865 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Jogging Track, Playground, Swimming Pool, Lift, Barbeque area, Multipurpose hall","Air-Cond, Washing Machine, Cooking Allowed","Lorong Lembah Permai 3, Tanjung Bungah, Penang",Penang,Tanjung Bungah,2025-02-08 18:52,2025-02-09,110034803,5.45226375,100.28505003014706
"RM 3,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1293 sq.ft.,Fully Furnished,"Swimming Pool, Multipurpose hall, Playground, Gymnasium, Tennis Court, Barbeque area, Parking, Security, Squash Court, Lift, Sauna, Minimart","Air-Cond, Cooking Allowed","Jalan Signal Hill Park, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-08 18:50,2025-02-09,108402981,5.996557728197698,116.09020640944601
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,4,2,1100 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Swimming Pool, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Washing Machine",,Penang,Seberang Jaya,2025-02-08 18:50,2025-02-09,109228755,,
"RM 3,299 per month","Apartment / Condominium, For rent",Service Residence,3,2,907 sq.ft.,Fully Furnished,"Swimming Pool, Multipurpose hall, Gymnasium, Lift, Parking, Security, Playground",,"Jalan 1/13a, Old Klang Road, Kuala Lumpur",Kuala Lumpur,Old Klang Road,2025-02-08 18:50,2025-02-09,108857373,,
"RM 1,650 per month","Apartment / Condominium, For rent",Apartment,3,2,1200 sq.ft.,Fully Furnished,"Playground, Jogging Track, Lift, Parking, Minimart, Swimming Pool, Gymnasium, Security, Barbeque area, Sauna","Air-Cond, Cooking Allowed, Washing Machine","Jalan Jalil Perkasa 19, Bandar Bukit Jalil, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-02-08 18:50,2025-02-09,110058986,,
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,2,2,999 sq.ft.,Fully Furnished,"Security, Swimming Pool, Lift, Parking, Gymnasium, Multipurpose hall, Playground, Tennis Court, Barbeque area",,"Jalan Sutera Kuning, Taman Perling, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:49,2025-02-09,110059057,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,2,968 sq.ft.,Fully Furnished,"Swimming Pool, Security, Playground, Parking, Club house, Gymnasium",,"Jalan Santung, Off Jalan Bundusan, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-02-08 18:48,2025-02-09,110059054,,
"RM 1,700 per month","Apartment / Condominium, For rent",Apartment,1,1,549 sq.ft.,Fully Furnished,"Lift, Barbeque area, Multipurpose hall, Parking, Playground, Swimming Pool, Jogging Track, Security, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Washing Machine","Jalan Suria Muafakat 1, Taman Tasek, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:48,2025-02-09,110059051,1.4914363794771746,103.72607870350849
"RM 2,988 per month","House, For rent",2-storey Terraced House,4,3,2600 sq.ft.,Partially Furnished,,,,Penang,Batu Maung,2025-02-08 18:47,2025-02-09,109846573,,
"RM 2,200 per month","Apartment / Condominium, For rent",Service Residence,2,1,543 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Parking, Multipurpose hall, Security, Jogging Track, Lift, Playground, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine","Jalan Sultanah Aminah, Marina Cove, Plentong, Johor",Johor,Plentong,2025-02-08 18:45,2025-02-09,110058947,,
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1049 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Johor Bahru,2025-02-08 18:44,2025-02-09,110059030,,
"RM 2,600 per month","House, For rent",1.5-storey Terraced House,3,2,4047 sq.ft.,Partially Furnished,Parking,Air-Cond,,Johor,Johor Bahru,2025-02-08 18:44,2025-02-09,110059027,,
"RM 1,500 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Not Furnished,"Playground, Gymnasium, Multipurpose hall, Parking, Security, Swimming Pool, Jogging Track, Lift",,"Jalan Lembah, Off Jalan Bukit Gambir, Gelugor, Penang",Penang,Gelugor,2025-02-08 18:44,2025-02-09,108276659,,
"RM 5,600 per month","House, For rent",3-storey Terraced House,5,5,3488 sq.ft.,Fully Furnished,"Parking, Security","Air-Cond, Cooking Allowed, Washing Machine",,Penang,Tanjong Tokong,2025-02-08 18:41,2025-02-09,110059012,,
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Fully Furnished,"Security, Jogging Track, Barbeque area, Sauna, Playground, Gymnasium, Squash Court, Multipurpose hall, Swimming Pool, Club house, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Dato Keramat, Georgetown, Penang",Penang,Georgetown,2025-02-08 18:41,2025-02-09,108756711,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Minimart, Squash Court, Playground, Swimming Pool, Gymnasium, Barbeque area, Sauna, Multipurpose hall, Parking, Security, Tennis Court, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Dato Ismail Hashim, Sungai Ara, Penang",Penang,Sungai Ara,2025-02-08 18:40,2025-02-09,109245639,5.328537674356374,100.27309486929411
"RM 1,200 per month","House, For rent",2-storey Terraced House,4,3,1200 sq.ft.,Not Furnished,,,,Penang,Simpang Ampat,2025-02-08 18:39,2025-02-09,108990859,,
"RM 1,950 per month","Apartment / Condominium, For rent",Condominium,2,1,750 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Playground, Parking, Gymnasium, Multipurpose hall, Security","Air-Cond, Washing Machine, Cooking Allowed","Persiaran Bayan Indah Off Bayan Mutiara, Gelugor, Penang",Penang,Gelugor,2025-02-08 18:35,2025-02-09,110058674,,
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1080 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Jogging Track, Parking, Playground, Barbeque area, Lift, Multipurpose hall, Sauna","Air-Cond, Cooking Allowed, Washing Machine","Halaman Sungai Ara, Sungai Ara, Penang",Penang,Sungai Ara,2025-02-08 18:35,2025-02-09,110049945,5.335386249565667,100.27107545114131
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,960 sq.ft.,Fully Furnished,"Playground, Squash Court, Parking, Security, Swimming Pool, Tennis Court",,"Jalan Batu Unjur 9, Taman Bayu Perdana, Off Persiaran Pegaga, Klang, Selangor",Selangor,Klang,2025-02-08 18:35,2025-02-09,110058866,,
RM 500 per month,"Apartment / Condominium, For rent",Flat,2,1,550 sq.ft.,Partially Furnished,"Security, Parking, Minimart",Cooking Allowed,"Jalan Pantai Bersih, Taman Pantai Bersih, Butterworth, Penang",Penang,Butterworth,2025-02-08 18:34,2025-02-09,109950724,,
RM 600 per month,"Apartment / Condominium, For rent",Flat,3,1,900 sq.ft.,Not Furnished,"Playground, Lift, Security, Minimart",,"Persiaran Lemak, Taman Segar, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-08 18:33,2025-02-09,109962823,3.0877381153758074,101.74597158546361
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1008 sq.ft.,Not Furnished,"Lift, Parking, Swimming Pool, Security, Playground",Cooking Allowed,"Jalan P. Patto, Kawasan Perindustrian Mak Mandin, Butterworth, Penang",Penang,Butterworth,2025-02-08 18:33,2025-02-09,109810198,,
RM 800 per month,"Apartment / Condominium, For rent",Apartment,3,2,980 sq.ft.,Not Furnished,"Parking, Security, Lift",Cooking Allowed,"Taman Seri Cemerlang, Butterworth, Penang",Penang,Butterworth,2025-02-08 18:32,2025-02-09,109810213,5.41898475,100.37651574416336
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1050 sq.ft.,Partially Furnished,"Lift, Security, Playground, Swimming Pool, Parking, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall","Cooking Allowed, Air-Cond",,Penang,Bukit Mertajam,2025-02-08 18:31,2025-02-09,108683382,,
"RM 1,000 per month","House, For rent",2-storey Terraced House,4,3,1050 sq.ft.,Not Furnished,,,,Selangor,Puncak Alam,2025-02-08 18:30,2025-02-09,109617023,,
"RM 2,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1226 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Parking, Minimart, Squash Court, Swimming Pool, Gymnasium, Multipurpose hall, Security, Playground",,"Persiaran Halia 3, Off Jalan Mount Erskine, Tanjong Tokong, Penang",Penang,Tanjong Tokong,2025-02-08 18:30,2025-02-09,110058938,,
"RM 3,600 per month","Apartment / Condominium, For rent",Condominium,2,2,960 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",,"Persiaran Bayan Indah 2, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-08 18:30,2025-02-09,108961294,5.337461530991244,100.30997834479288
RM 850 per month,"House, For rent",1-storey Terraced House,3,2,1220 sq.ft.,Partially Furnished,Parking,,,Kedah,Alor Setar,2025-02-08 18:30,2025-02-09,110058848,,
"RM 1,800 per month","House, For rent",2-storey Terraced House,4,3,1830 sq.ft.,Partially Furnished,"Parking, Security, Playground, Jogging Track, Minimart","Air-Cond, Cooking Allowed",,Selangor,Sepang,2025-02-08 18:30,2025-02-09,110058811,,
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,1200 sq.ft.,Not Furnished,"Gymnasium, Barbeque area, Security, Tennis Court, Multipurpose hall, Parking, Playground, Swimming Pool, Sauna, Squash Court","Air-Cond, Cooking Allowed","No 1, Jalan Chee Seng 13, Tanjung Bungah, Penang",Penang,Tanjung Bungah,2025-02-08 18:30,2025-02-09,110058847,5.464123882141494,100.27745722497195
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,3,1400 sq.ft.,Fully Furnished,"Club house, Lift, Security, Gymnasium, Parking, Swimming Pool, Playground, Multipurpose hall, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet","Jalan Lembah Tupai 5, Taman Lembah Tupai, Taiping, Perak",Perak,Taiping,2025-02-08 18:30,2025-02-09,110058826,4.84326900660914,100.7543752211267
"RM 2,499 per month","Apartment / Condominium, For rent",Condominium,3,2,1390 sq.ft.,Fully Furnished,"Parking, Multipurpose hall, Security, Playground, Swimming Pool, Lift, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Off Persiaran Bestari, Cyberjaya, Selangor",Selangor,Cyberjaya,2025-02-08 18:30,2025-02-09,110058808,,
"RM 1,750 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Fully Furnished,"Minimart, Swimming Pool, Jogging Track, Multipurpose hall, Parking, Lift, Gymnasium, Sauna, Security, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Sentul Pasar, Sentul Pasar, Sentul, Kuala Lumpur",Kuala Lumpur,Sentul,2025-02-08 18:29,2025-02-09,110000744,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,800 sq.ft.,Partially Furnished,"Security, Lift, Parking, Multipurpose hall, Swimming Pool, Gymnasium, Sauna, Minimart",,"Jalan Larkin, Taman Dato Onn, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058922,1.4874324676535706,103.75048063166318
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Security, Playground, Lift, Parking, Swimming Pool, Barbeque area, Gymnasium, Multipurpose hall",,"Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058920,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Lift, Barbeque area, Swimming Pool, Multipurpose hall",,"Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058919,1.4676996579290054,103.7249724411857
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,1,1,500 sq.ft.,Fully Furnished,"Swimming Pool, Jogging Track, Barbeque area, Squash Court, Sauna, Multipurpose hall, Parking, Security, Playground, Gymnasium, Tennis Court",,"Off Persiaran Bumi Hijau, Taman Molek, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058918,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Barbeque area, Playground, Swimming Pool, Gymnasium, Multipurpose hall, Lift, Parking, Security",,"Off Lebuh Skudai, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058917,,
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Swimming Pool, Barbeque area, Multipurpose hall, Tennis Court, Lift, Playground",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058915,1.4676996579290054,103.7249724411857
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium, Multipurpose hall, Security, Swimming Pool, Barbeque area, Lift",,"Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058914,1.4676996579290054,103.7249724411857
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,2,1,800 sq.ft.,Fully Furnished,"Security, Gymnasium, Lift, Parking, Barbeque area, Playground, Swimming Pool, Tennis Court, Multipurpose hall",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058913,1.4676996579290054,103.7249724411857
"RM 2,600 per month","Apartment / Condominium, For rent",Condominium,3,2,950 sq.ft.,Fully Furnished,"Playground, Gymnasium, Security, Multipurpose hall, Tennis Court, Swimming Pool, Lift, Parking",,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058912,1.4676996579290054,103.7249724411857
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,2,2,850 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium, Multipurpose hall, Security, Swimming Pool, Barbeque area, Lift",,"Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058911,1.4676996579290054,103.7249724411857
"RM 2,900 per month","Apartment / Condominium, For rent",Condominium,3,3,1232 sq.ft.,Fully Furnished,"Security, Swimming Pool, Lift, Barbeque area, Multipurpose hall, Parking, Playground, Gymnasium",,"Persiaran Danga Perdana, Country Garden Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:29,2025-02-09,110058910,1.4676996579290054,103.7249724411857
"RM 8,000 per month","House, For rent",Bungalow House,9,8,11420 sq.ft.,Not Furnished,,,,Penang,Tanjung Bungah,2025-02-08 18:27,2025-02-09,110058896,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,2,2,720 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Barbeque area, Multipurpose hall","Air-Cond, Near KTM/LRT, Cooking Allowed","Persiaran Sri Raya, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-02-08 18:27,2025-02-09,110058897,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Partially Furnished,"Barbeque area, Multipurpose hall, Swimming Pool, Lift, Parking, Security, Playground","Air-Cond, Cooking Allowed, Internet","Jalan Duta Kiara, Segambut, Kuala Lumpur",Kuala Lumpur,Segambut,2025-02-08 18:26,2025-02-09,109563041,3.174307888083121,101.66263919884254
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,1,650 sq.ft.,Not Furnished,"Minimart, Lift, Parking, Security",Cooking Allowed,"Jalan Pantai Murni 2, Pantai Hillpark, Bangsar South, Kuala Lumpur",Kuala Lumpur,Bangsar South,2025-02-08 18:26,2025-02-09,109642212,,
RM 950 per month,"Apartment / Condominium, For rent",Apartment,1,1,333 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Squash Court, Multipurpose hall, Minimart, Playground, Gymnasium, Jogging Track, Security","Air-Cond, Cooking Allowed, Internet","Jalan BBN 12/1, Bandar Baru Nilai, Nilai, Negeri Sembilan",Negeri Sembilan,Nilai,2025-02-08 18:25,2025-02-09,97262467,2.8216588538629837,101.7902701759243
"RM 2,800 per month","Apartment / Condominium, For rent",Service Residence,2,2,1214 sq.ft.,Fully Furnished,"Barbeque area, Sauna, Multipurpose hall, Parking, Tennis Court, Lift, Security, Minimart, Playground, Swimming Pool, Gymnasium",,"Jalan Indah 15/2, Bukit Indah, Johor Bahru, Johor",Johor,Johor Bahru,2025-02-08 18:25,2025-02-09,110058885,1.4792697000000001,103.657002
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Security, Playground, Swimming Pool, Parking, Lift","Air-Cond, Washing Machine","Persiaran Bukit Gambier 1, Gelugor, Penang",Penang,Gelugor,2025-02-08 18:25,2025-02-09,110058796,,
"RM 3,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1500 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Squash Court, Security, Gymnasium, Lift, Barbeque area, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","5, Jalan Binjai, Off Jalan Ampang, KLCC, Kuala Lumpur",Kuala Lumpur,KLCC,2025-02-08 18:22,2025-02-09,109189814,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,2000 sq.ft.,Partially Furnished,"Parking, Security, Playground, Barbeque area, Jogging Track","Cooking Allowed, Washing Machine, Internet, Near KTM/LRT, Air-Cond",,Selangor,Sepang,2025-02-08 18:22,2025-02-09,109850485,,
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,2,1,700 sq.ft.,Fully Furnished,"Parking, Security, Lift","Cooking Allowed, Air-Cond, Washing Machine","Lorong Madrasah, Off Jalan Jelutong, Jelutong, Penang",Penang,Jelutong,2025-02-08 18:21,2025-02-09,108743979,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Partially Furnished,"Parking, Gymnasium, Swimming Pool, Security, Playground, Jogging Track, Barbeque area",Cooking Allowed,"Jalan Bukit Gemuruh, Kampung Tengah, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-02-08 18:20,2025-02-09,109477557,,
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1600 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine",,Penang,Batu Kawan,2025-02-08 18:19,2025-02-09,108639841,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,4,2,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Swimming Pool, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT",,Penang,Bukit Mertajam,2025-02-08 18:17,2025-02-09,109756184,,
