monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,state,region,publishedDatetime,ads_id,latitude,longitude,address
RM 700 per month,"Apartment / Condominium, For rent",Condominium,3,2,856 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Parking, Security, Lift, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed",Perak,Kampar,2025-01-12 15:37,109764717,,,"Jalan Kampar Barat, Taman Kampar Barat, Kampar, Perak"
"RM 1,400 per month","Apartment / Condominium, For rent",Condominium,1,1,550 sq.ft.,Fully Furnished,"Lift, Multipurpose hall, Parking, Playground, Security","Air-Cond, Near KTM/LRT, Washing Machine",Kuala Lumpur,OUG,2025-01-12 15:36,109764671,,,"Jalan 1/152, Bukit OUG, OUG, Kuala Lumpur"
RM 900 per month,"House, For rent",Semi-Detached House,2,2,600 sq.ft.,Partially Furnished,"Parking, Jogging Track, Minimart, Barbeque area","Air-Cond, Cooking Allowed, Internet",Melaka,Melaka Tengah,2025-01-12 15:35,109764661,,,
"RM 1,900 per month","House, For rent",2-storey Terraced House,4,3,1600 sq.ft.,Partially Furnished,,,Selangor,Cyberjaya,2025-01-12 15:35,108989355,,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Not Furnished,"Lift, Security, Minimart, Playground",Cooking Allowed,Selangor,Shah Alam,2025-01-12 15:34,108979203,3.0546187743003745,101.48024196905185,"Jalan Lengkuas 16/19, Seksyen 16, Shah Alam, Selangor"
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Partially Furnished,"Security, Playground, Gymnasium, Jogging Track, Lift, Parking, Minimart, Barbeque area, Multipurpose hall",Cooking Allowed,Penang,Jelutong,2025-01-12 15:33,109660135,,,"Lintang Slim, Taman Desa Green, Jelutong, Penang"
"RM 3,500 per month","Apartment / Condominium, For rent",Condominium,4,4,1565 sq.ft.,Fully Furnished,"Playground, Squash Court, Lift, Multipurpose hall, Security, Tennis Court, Gymnasium, Barbeque area, Sauna, Parking, Swimming Pool","Air-Cond, Cooking Allowed",Penang,Batu Ferringhi,2025-01-12 15:30,109764339,5.4755836,100.2540706,"Persiaran Sungai Emas, Batu Ferringhi, Penang"
"RM 6,400 per month","House, For rent",Bungalow House,5,6,5717 sq.ft.,Not Furnished,,,Penang,Pulau Tikus,2025-01-12 15:30,108985298,,,
"RM 1,300 per month","House, For rent",Semi-Detached House,2,2,1300 sq.ft.,Fully Furnished,"Parking, Playground","Air-Cond, Cooking Allowed, Washing Machine",Pahang,Balok,2025-01-12 15:30,108907144,,,
"RM 4,000 per month","Apartment / Condominium, For rent",Condominium,2,2,1000 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Sauna, Playground, Gymnasium, Multipurpose hall, Parking, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 15:30,109764377,5.3374074,100.3099021,"Persiaran Bayan Indah 2, Bayan Lepas, Penang"
"RM 3,300 per month","Apartment / Condominium, For rent",Condominium,5,3,1861 sq.ft.,Fully Furnished,"Playground, Lift, Parking, Gymnasium, Security","Air-Cond, Washing Machine, Cooking Allowed",Penang,Bayan Baru,2025-01-12 15:29,109764574,,,"Persiaran Mahsuri 2, Bandar Sunway Tunas, Bayan Baru, Penang"
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,1109 sq.ft.,Not Furnished,"Parking, Swimming Pool, Playground, Minimart, Gymnasium, Barbeque area, Security, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,Seri Kembangan,2025-01-12 15:29,107334417,,,"Sungai Besi Serdang Perdana, Taman Serdang Perdana, Seri Kembangan, Selangor"
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,732 sq.ft.,Fully Furnished,"Parking, Security, Minimart, Jogging Track, Barbeque area, Playground, Swimming Pool, Tennis Court, Squash Court, Gymnasium, Multipurpose hall, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Seri Kembangan,2025-01-12 15:29,95115345,,,"Persiaran Serdang Perdana, Taman Serdang Perdana, Seksyen 1, Seri Kembangan, Selangor"
"RM 1,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,566 sq.ft.,Fully Furnished,"Jogging Track, Barbeque area, Tennis Court, Multipurpose hall, Playground, Security, Swimming Pool, Parking, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Seri Kembangan,2025-01-12 15:29,109489619,,,"Persiaran Serdang Perdana, Taman Serdang Perdana, Seksyen 1, Seri Kembangan, Selangor"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1323 sq.ft.,Fully Furnished,"Gymnasium, Security, Playground, Swimming Pool, Parking, Minimart, Sauna, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Taman Desa,2025-01-12 15:28,109085079,,,"No. 30 & 32, Jalan Bukit Desa 3, Taman Bukit Desa, Taman Desa, Kuala Lumpur"
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,1,2,775 sq.ft.,Fully Furnished,"Parking, Security, Jogging Track, Swimming Pool, Gymnasium, Barbeque area, Lift, Playground, Minimart, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Old Klang Road,2025-01-12 15:28,107845104,3.09346915,101.67657204176042,"Jalan Klang Lama, Old Klang Road, Kuala Lumpur"
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,2,775 sq.ft.,Fully Furnished,"Barbeque area, Security, Parking, Gymnasium, Swimming Pool, Jogging Track, Lift, Sauna, Playground, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Old Klang Road,2025-01-12 15:28,109085665,3.09346915,101.67657204176042,"Jalan Klang Lama, Old Klang Road, Kuala Lumpur"
"RM 1,800 per month","Apartment / Condominium, For rent",Duplex,2,2,775 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Parking, Jogging Track, Barbeque area, Lift, Playground, Sauna, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Old Klang Road,2025-01-12 15:28,109413817,3.09346915,101.67657204176042,"Jalan Klang Lama, Old Klang Road, Kuala Lumpur"
"RM 4,500 per month","Apartment / Condominium, For rent",Condominium,5,3,3160 sq.ft.,Partially Furnished,"Playground, Gymnasium, Parking, Security",,Penang,Tanjung Bungah,2025-01-12 15:25,109626917,,,"No. 535A, Jalan Tanjung Bungah, Tanjung Bungah, Penang"
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,3,2,1155 sq.ft.,Fully Furnished,"Parking, Playground, Gymnasium, Barbeque area, Lift, Multipurpose hall, Security, Swimming Pool, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 15:25,109764521,5.3319436,100.2976648,"Gerbang Bukit Kecil 2, Bayan Lepas, Penang"
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1314 sq.ft.,Fully Furnished,"Playground, Barbeque area, Multipurpose hall, Gymnasium, Jogging Track, Security, Sauna, Lift, Parking, Swimming Pool",,Penang,Sungai Ara,2025-01-12 15:25,109764258,,,"Changkat Sungai Ara 6, Setia Greens, Sungai Ara, Penang"
"RM 1,450 per month","House, For rent",2-storey Terraced House,4,3,1560 sq.ft.,Partially Furnished,,Air-Cond,Melaka,Ujong Pasir,2025-01-12 15:25,109764262,,,
"RM 1,700 per month","House, For rent",Terraced House,4,3,1300 sq.ft.,Not Furnished,Jogging Track,,Selangor,Setia Alam,2025-01-12 15:25,109764233,,,
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Fully Furnished,"Minimart, Club house, Security, Multipurpose hall, Parking","Air-Cond, Cooking Allowed, Washing Machine",Penang,Sungai Ara,2025-01-12 15:24,108565579,,,"Lilitan Sungai Ara, Off Jalan Dato Ismail Hashim, Sungai Ara, Penang"
RM 800 per month,"Apartment / Condominium, For rent",Condominium,3,2,728 sq.ft.,Not Furnished,"Lift, Playground, Parking, Barbeque area, Minimart","Cooking Allowed, Near KTM/LRT, Internet",Negeri Sembilan,Nilai,2025-01-12 15:23,87401951,,,"Jalan Desa Palma, Bandar Baru Nilai, Nilai, Negeri Sembilan"
"RM 1,300 per month","Apartment / Condominium, For rent",Condominium,3,2,1218 sq.ft.,Partially Furnished,"Gymnasium, Security, Playground, Parking, Swimming Pool, Lift, Sauna, Barbeque area, Minimart, Multipurpose hall",Cooking Allowed,Sarawak,Kuching,2025-01-12 15:23,109764460,,,"Jalan Batu Kawa, Taman Desa Wira, Kuching, Sarawak"
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,2,1,777 sq.ft.,Fully Furnished,"Playground, Gymnasium, Security, Tennis Court, Barbeque area, Parking, Swimming Pool, Lift, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 15:23,109418971,,,"Persiaran Mahsuri, Off Jalan Tun Dr Awang, Bayan Lepas, Penang"
"RM 1,100 per month","Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Partially Furnished,"Playground, Parking, Security","Air-Cond, Cooking Allowed, Washing Machine",Sarawak,Kuching,2025-01-12 15:23,109764456,,,"Lorong Usahajaya 1, Taman Muara Tabuan, Kuching, Sarawak"
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1100 sq.ft.,Fully Furnished,"Swimming Pool, Security, Gymnasium, Minimart, Playground, Barbeque area, Multipurpose hall, Parking, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 15:23,108842919,,,"Medan Rajawali, Off Jalan Tun Dr. Awang, Bayan Lepas, Penang"
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1466 sq.ft.,Partially Furnished,"Playground, Gymnasium, Lift, Security, Sauna, Multipurpose hall, Club house, Parking, Swimming Pool",Air-Cond,Penang,Bayan Lepas,2025-01-12 15:23,109670596,,,"Jalan Mayang Pasir 2, Elite Avenue, Bayan Lepas, Penang"
"RM 2,200 per month","Apartment / Condominium, For rent",Condominium,3,2,862 sq.ft.,Fully Furnished,"Gymnasium, Security, Parking, Barbeque area, Playground, Multipurpose hall, Swimming Pool, Lift, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 15:23,109625682,5.3319411533847845,100.29795019766486,"Gerbang Bukit Kecil 2, Bayan Lepas, Penang"
"RM 2,800 per month","House, For rent",Terraced House,4,3,1442 sq.ft.,Partially Furnished,"Security, Parking","Air-Cond, Cooking Allowed",Kuala Lumpur,Cheras,2025-01-12 15:22,109699200,,,
"RM 1,200 per month","House, For rent",Semi-Detached House,3,2,1 sq.ft.,Partially Furnished,,"Washing Machine, Internet",Melaka,Merlimau,2025-01-12 15:22,109764418,,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,721 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground",,Sabah,Inanam,2025-01-12 15:21,109764416,5.986469509242277,116.13620987206062,"Jalan Bantayan Minintod, Inanam, Sabah"
"RM 3,600 per month","Apartment / Condominium, For rent",Service Residence,1,2,816 sq.ft.,Fully Furnished,"Playground, Jogging Track, Barbeque area, Club house, Parking, Security, Minimart, Swimming Pool, Gymnasium, Squash Court, Lift","Air-Cond, Cooking Allowed",Kuala Lumpur,Mont Kiara,2025-01-12 15:21,109764411,3.1669904314505324,101.65068783534392,"Jalan Kiara 4, Mont Kiara, Kuala Lumpur"
"RM 2,800 per month","House, For rent",1-storey Terraced House,3,1,1800 sq.ft.,Fully Furnished,,"Washing Machine, Air-Cond, Cooking Allowed",Johor,Johor Bahru,2025-01-12 15:20,109035166,,,
"RM 3,800 per month","Apartment / Condominium, For rent",Condominium,3,3,974 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Kuala Lumpur,Bukit Jalil,2025-01-12 15:20,109764404,3.0528010745738894,101.67942504782675,"Jalan Jalil Perkasa 3, Bukit Jalil, Kuala Lumpur"
RM 850 per month,"House, For rent",2-storey Terraced House,3,2,825 sq.ft.,Not Furnished,"Parking, Playground",Cooking Allowed,Selangor,Puncak Alam,2025-01-12 15:20,109764402,,,
RM 400 per month,"Apartment / Condominium, For rent",Apartment,3,1,775 sq.ft.,Not Furnished,,Cooking Allowed,Selangor,Bukit Beruntung,2025-01-12 15:18,109764378,,,
RM 700 per month,"Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Security, Parking, Swimming Pool",,Melaka,Bukit Beruang,2025-01-12 15:17,109764364,,,"Jalan Bbp 2, Taman Bukit Beruang Permai, Bukit Beruang, Melaka"
"RM 1,400 per month","House, For rent",Others,5,2,2800 sq.ft.,Not Furnished,Parking,,Selangor,Bangi,2025-01-12 15:17,109764363,,,
RM 700 per month,"House, For rent",Semi-Detached House,3,2,2200 sq.ft.,Not Furnished,"Parking, Playground, Barbeque area","Cooking Allowed, Internet",Perak,Taiping,2025-01-12 15:17,109764360,,,
"RM 2,200 per month","House, For rent",2-storey Terraced House,4,3,1400 sq.ft.,Partially Furnished,"Playground, Jogging Track, Parking","Air-Cond, Cooking Allowed",Selangor,Shah Alam,2025-01-12 15:17,109764359,,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,750 sq.ft.,Partially Furnished,"Lift, Parking, Playground, Security, Multipurpose hall",Cooking Allowed,Selangor,Setia Alam,2025-01-12 15:17,109764353,3.1343061517810127,101.47590465794737,"Persiaran Setia Makmur, Seksyen U13, Setia Alam, Selangor"
"RM 1,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,400 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Multipurpose hall, Gymnasium, Barbeque area, Parking, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Kajang,2025-01-12 15:16,109764349,2.9890525,101.79137835,"Jalan Bukit, Kajang, Selangor"
RM 500 per month,"Apartment / Condominium, For rent",Apartment,3,2,790 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool",Washing Machine,Perak,Seri Iskandar,2025-01-12 15:16,109764348,4.357730391995275,100.96650087033753,"Jalan Teknologi 1, Seri Iskandar, Perak"
"RM 1,200 per month","House, For rent",2-storey Terraced House,2,1,700 sq.ft.,Partially Furnished,Parking,Cooking Allowed,Selangor,Selayang,2025-01-12 15:16,109764346,,,
"RM 1,000 per month","House, For rent",Terraced House,4,3,1000 sq.ft.,Fully Furnished,"Playground, Jogging Track, Parking","Cooking Allowed, Washing Machine",Negeri Sembilan,Labu,2025-01-12 15:16,109764344,,,
"RM 1,000 per month","House, For rent",2-storey Terraced House,5,3,1200 sq.ft.,Partially Furnished,Parking,Air-Cond,Perak,Ipoh,2025-01-12 15:16,109764331,,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1200 sq.ft.,Partially Furnished,"Parking, Playground, Minimart, Security, Lift","Cooking Allowed, Near KTM/LRT",Kuala Lumpur,Setapak,2025-01-12 15:15,109764324,,,"Jalan Gombak, Taman Harmonis, Setapak, Kuala Lumpur"
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,820 sq.ft.,Fully Furnished,"Playground, Security, Parking, Lift","Cooking Allowed, Washing Machine",Negeri Sembilan,Labu,2025-01-12 15:15,109764317,,,"Off Jalan Felda Sendayan, Bukit Ara Perdana, Labu, Negeri Sembilan"
"RM 3,000 per month","Apartment / Condominium, For rent",Apartment,4,3,1800 sq.ft.,Fully Furnished,"Lift, Barbeque area, Swimming Pool, Gymnasium, Security, Minimart, Parking, Playground, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 15:15,109764008,,,"1, Cangkat Batu Maung, Kampung Batu Maung, Bayan Lepas, Penang"
RM 650 per month,"Apartment / Condominium, For rent",Flat,3,1,600 sq.ft.,Not Furnished,"Parking, Minimart, Lift, Playground","Cooking Allowed, Near KTM/LRT",Selangor,Cheras,2025-01-12 15:14,109672057,,,"Off Jalan Cheras Hartamas, Taman Bukit Segar, Cheras, Selangor"
RM 980 per month,"Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Jogging Track","Cooking Allowed, Air-Cond, Near KTM/LRT",Selangor,Cheras,2025-01-12 15:14,109286002,,,"Jalan Sungai Sering 3, Taman Sungai Sering, Cheras, Selangor"
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1800 sq.ft.,Partially Furnished,,"Cooking Allowed, Air-Cond",Selangor,Puchong,2025-01-12 15:14,109636299,,,
"RM 2,750 per month","Apartment / Condominium, For rent",Condominium,3,2,872 sq.ft.,Fully Furnished,"Club house, Security, Gymnasium, Tennis Court, Squash Court, Swimming Pool, Lift, Multipurpose hall, Parking, Playground","Air-Cond, Cooking Allowed, Washing Machine",Penang,Bayan Lepas,2025-01-12 15:13,109185087,,,"Off Persiaran Byan Indah, Bayan Lepas, Penang"
"RM 2,300 per month","Apartment / Condominium, For rent",Condominium,3,2,850 sq.ft.,Fully Furnished,"Jogging Track, Barbeque area, Parking, Tennis Court, Playground, Swimming Pool, Gymnasium, Sauna, Security","Air-Cond, Cooking Allowed, Washing Machine",Penang,Tanjong Tokong,2025-01-12 15:12,109610654,,,"Jalan Seri Tanjung Pinang 1, Seri Tanjung Pinang, Tanjong Tokong, Penang"
"RM 2,100 per month","Apartment / Condominium, For rent",Service Residence,3,2,1100 sq.ft.,Fully Furnished,Multipurpose hall,"Air-Cond, Cooking Allowed, Washing Machine",Johor,Johor Bahru,2025-01-12 15:12,99767982,,,"Jalan Larkin Perdana 2, Taman Larkin Perdana, Johor Bahru, Johor"
"RM 1,800 per month","Apartment / Condominium, For rent",Apartment,2,1,850 sq.ft.,Fully Furnished,"Playground, Tennis Court, Barbeque area, Parking, Security, Lift, Multipurpose hall, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Johor,Johor Bahru,2025-01-12 15:12,109438538,1.4676996579290054,103.7249724411857,"Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor"
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Club house, Parking, Playground, Barbeque area, Swimming Pool, Security, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Washing Machine",Johor,Johor Bahru,2025-01-12 15:12,109440182,,,"Jalan Idaman Utama, Taman Larkin Idaman, Johor Bahru, Johor"
"RM 1,500 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Fully Furnished,"Playground, Security, Swimming Pool, Gymnasium, Jogging Track, Lift, Parking, Minimart","Near KTM/LRT, Washing Machine, Air-Cond, Cooking Allowed",Selangor,Seri Kembangan,2025-01-12 15:12,108621833,3.007706987774196,101.67985144056075,"No. 4, Jalan Equine, Taman Equine, Seri Kembangan, Selangor"
"RM 1,400 per month","House, For rent",2-storey Terraced House,4,3,1540 sq.ft.,Fully Furnished,Jogging Track,"Air-Cond, Cooking Allowed",Melaka,Cheng,2025-01-12 15:10,109764183,,,
"RM 1,750 per month","Apartment / Condominium, For rent",Apartment,2,1,850 sq.ft.,Partially Furnished,"Playground, Lift, Swimming Pool, Parking, Security, Barbeque area, Multipurpose hall, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Johor,Johor Bahru,2025-01-12 15:10,109438882,,,"Off Lebuh Skudai, Johor Bahru, Johor"
"RM 3,399 per month","Apartment / Condominium, For rent",Condominium,4,4,1450 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court",,Selangor,Cyberjaya,2025-01-12 15:10,109763999,,,"Off Persiaran Bestari, Symphony Hills, Cyber 9, Cyberjaya, Selangor"
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,960 sq.ft.,Partially Furnished,"Security, Minimart, Playground, Swimming Pool, Gymnasium",,Penang,Gelugor,2025-01-12 15:10,109763989,5.38343235,100.31195650918153,"Taman Bukit Dumbar, Bukit Dumbar, Gelugor, Penang"
"RM 1,600 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Barbeque area, Parking, Lift, Multipurpose hall, Security, Playground, Swimming Pool",,Selangor,Klang,2025-01-12 15:10,109763984,,,"Jalan Batu Nilam 36/KS6, Bandar Bukit Tinggi 2, Klang, Selangor"
"RM 2,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1150 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet",Selangor,Puchong,2025-01-12 15:09,109519298,3.0352028,101.62426065,"Persiaran Wawasan, Puchong, Selangor"
"RM 3,200 per month","Apartment / Condominium, For rent",Service Residence,3,2,983 sq.ft.,Fully Furnished,"Security, Gymnasium, Lift, Parking, Playground, Barbeque area, Multipurpose hall",,Kuala Lumpur,Jalan Ipoh,2025-01-12 15:08,109105445,,,"Jalan Ipoh, Batu Complex Bussiness Centre, Jalan Ipoh, Kuala Lumpur"
"RM 1,100 per month","House, For rent",Semi-Detached House,4,2,1170 sq.ft.,Partially Furnished,"Parking, Security, Minimart",Cooking Allowed,Kedah,Sungai Petani,2025-01-12 15:08,109579820,,,
"RM 2,800 per month","House, For rent",Townhouse,3,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Club house, Jogging Track",,Penang,Batu Kawan,2025-01-12 15:07,109764130,,,
"RM 2,400 per month","House, For rent",Townhouse,3,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Jogging Track, Club house","Air-Cond, Cooking Allowed, Washing Machine",Penang,Batu Kawan,2025-01-12 15:07,109764126,,,
"RM 2,000 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Fully Furnished,"Security, Playground, Parking, Lift","Cooking Allowed, Washing Machine, Air-Cond",Sarawak,Kuching,2025-01-12 15:07,109764121,1.52736338204971,110.37652053418284,"Lorong Bayor Bukit 7, Tabuan Jaya, Kuching, Sarawak"
"RM 3,500 per month","Apartment / Condominium, For rent",Condominium,2,2,950 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Parking",,Penang,Bayan Lepas,2025-01-12 15:06,109146711,5.3374074,100.3099021,"Persiaran Bayan Indah 2, Bayan Lepas, Penang"
"RM 1,200 per month","Apartment / Condominium, For rent",Apartment,3,2,850 sq.ft.,Partially Furnished,"Parking, Security, Playground, Lift",Air-Cond,Johor,Johor Bahru,2025-01-12 15:06,109764104,,,"Jalan Pulai Mutiara Utama 2, Taman Pulai Mutiara 2, Johor Bahru, Johor"
"RM 1,350 per month","Apartment / Condominium, For rent",Service Residence,1,1,500 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Club house, Minimart, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Damansara Perdana,2025-01-12 15:06,109764089,3.1660142958929725,101.61167706466281,"Jalan PJU 8/8, Damansara Perdana, Selangor"
"RM 1,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,352 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Club house, Minimart, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT",Selangor,Damansara Perdana,2025-01-12 15:06,109764087,3.1660142958929725,101.61167706466281,"Jalan PJU 8/8, Damansara Perdana, Selangor"
"RM 4,000 per month","Apartment / Condominium, For rent",Others,4,5,9000 sq.ft.,Not Furnished,,,Penang,Georgetown,2025-01-12 15:06,109626504,,,
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Security, Parking",,Penang,Georgetown,2025-01-12 15:06,109742880,,,"No.9, Jalan Edgecumbe, Kampung Syed, Georgetown, Penang"
"RM 1,000 per month","Apartment / Condominium, For rent",Condominium,3,2,721 sq.ft.,Fully Furnished,"Minimart, Swimming Pool, Gymnasium, Jogging Track, Parking, Sauna, Security, Playground, Squash Court",,Penang,Gelugor,2025-01-12 15:06,109697249,,,"Jalan Bukit Gambier, Gelugor, Penang"
"RM 2,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1600 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Parking, Tennis Court, Barbeque area, Sauna, Playground",,Penang,Tanjong Tokong,2025-01-12 15:06,109742923,,,"Jalan Tanjong Tokong, Kampung Masjid Bagan, Tanjong Tokong, Penang"
"RM 3,000 per month","Apartment / Condominium, For rent",Condominium,5,5,6000 sq.ft.,Fully Furnished,"Jogging Track, Tennis Court, Barbeque area, Security, Minimart, Gymnasium, Parking, Lift, Playground, Swimming Pool",,Selangor,Klang,2025-01-12 15:06,109045886,,,"Jalan Pelangi, Off Jalan Batu Tiga Lama, Kawasan 16, Klang, Selangor"
RM 850 per month,"Apartment / Condominium, For rent",Flat,3,2,650 sq.ft.,Partially Furnished,"Parking, Playground",Cooking Allowed,Selangor,Hulu Langat,2025-01-12 15:05,109277801,3.1462827,101.7646689,"Jalan Wawasan 3, Taman Wawasan, Hulu Langat, Selangor"
"RM 2,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,850 sq.ft.,Fully Furnished,"Jogging Track, Multipurpose hall, Playground, Security, Minimart, Lift, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Kuala Lumpur,Sentul,2025-01-12 15:05,106788273,,,"Jalan Sentul Pasar, Sentul Pasar, Sentul, Kuala Lumpur"
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Playground, Jogging Track, Parking, Squash Court, Multipurpose hall, Lift, Gymnasium, Tennis Court, Security, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine",Penang,Gelugor,2025-01-12 15:05,109763964,,,"Tingkat Batu Uban 1, Century Garden, Gelugor, Penang"
"RM 1,200 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Fully Furnished,"Minimart, Jogging Track, Barbeque area, Parking, Security, Sauna, Club house, Swimming Pool, Gymnasium, Lift, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",Selangor,Seri Kembangan,2025-01-12 15:05,109763954,,,"Off Persiaran Pinggiran Putra, Taman Pinggiran Putra, Seri Kembangan, Selangor"
"RM 1,600 per month","House, For rent",2-storey Terraced House,4,3,1208 sq.ft.,Partially Furnished,"Security, Parking, Playground","Cooking Allowed, Air-Cond, Washing Machine, Internet",Selangor,Puncak Alam,2025-01-12 15:05,109763974,,,
"RM 1,700 per month","Apartment / Condominium, For rent",Service Residence,3,2,883 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Sauna, Multipurpose hall, Gymnasium, Jogging Track, Barbeque area, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine",Penang,Batu Kawan,2025-01-12 15:05,109763968,5.237960493379715,100.44254461590995,"Lebuhraya Bandar Cassia, Batu Kawan, Penang"
