monthly_rent,category_id,property_type,rooms,bathroom,size,furnished,facilities,additional_facilities,address,state,region,publishedDatetime,ads_id,latitude,longitude
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,2,1000 sq.ft.,Fully Furnished,"Swimming Pool, Lift, Parking, Security, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan PJU 8/1, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-01-25 13:14,108420721,3.164767983853033,101.61252145234174
"RM 1,400 per month","Apartment / Condominium, For rent",Service Residence,1,1,650 sq.ft.,Fully Furnished,"Parking, Gymnasium, Swimming Pool, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan PJU 8/1, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-01-25 13:13,106858749,3.164767983853033,101.61252145234174
RM 850 per month,"Apartment / Condominium, For rent",Apartment,3,2,654 sq.ft.,Not Furnished,"Playground, Minimart",Cooking Allowed,"Jalan SS 9A/14, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-25 13:12,109427576,3.086928675262303,101.62282695843773
RM 650 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,Playground,Cooking Allowed,"Off Jalan Dengkil, Bandar Bukit Puchong 2, Puchong, Puchong, Selangor",Selangor,Puchong,2025-01-25 13:12,109317391,,
RM 950 per month,"Apartment / Condominium, For rent",Apartment,3,2,830 sq.ft.,Not Furnished,"Playground, Swimming Pool, Security, Parking, Lift, Gymnasium, Minimart",Cooking Allowed,"No.4, Jalan Setia Gemilang U13/45C, Seksyen U13, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-25 13:12,109541917,3.131853597195424,101.47140998572945
RM 900 per month,"Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Parking, Security, Playground, Lift",Cooking Allowed,"Jalan PJS 9/1, Bandar Sunway, Petaling Jaya, Selangor",Selangor,Petaling Jaya,2025-01-25 13:12,109434526,3.073930586860711,101.61040279439727
"RM 2,600 per month","Apartment / Condominium, For rent",Condominium,3,2,1179 sq.ft.,Fully Furnished,"Multipurpose hall, Barbeque area, Swimming Pool, Playground, Tennis Court, Security, Gymnasium",,"Lebuh Tunku Kudin 2, Gelugor, Penang",Penang,Gelugor,2025-01-25 13:11,109855371,,
"RM 1,200 per month","Apartment / Condominium, For rent",Condominium,3,2,900 sq.ft.,Partially Furnished,"Security, Barbeque area, Swimming Pool, Playground, Jogging Track, Parking, Gymnasium",,"Lengkok Kelicap, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-01-25 13:10,108829520,5.302510687679897,100.25677263789284
"RM 1,800 per month","House, For rent",Townhouse,3,3,1299 sq.ft.,Fully Furnished,,,,Johor,Johor Bahru,2025-01-25 13:10,109560671,,
"RM 2,700 per month","House, For rent",2-storey Terraced House,4,3,2300 sq.ft.,Partially Furnished,"Parking, Barbeque area, Security","Air-Cond, Cooking Allowed, Near KTM/LRT",,Selangor,Sepang,2025-01-25 13:10,109922897,,
"RM 1,000 per month","Apartment / Condominium, For rent",Apartment,3,2,700 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Parking, Security, Jogging Track, Playground, Gymnasium",Washing Machine,"No.3a & 3b, Jalan Dr. Wu Lien Teh, Taman Harapan, Georgetown, Penang",Penang,Georgetown,2025-01-25 13:10,109922901,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,1,1,510 sq.ft.,Fully Furnished,"Security, Gymnasium, Lift",Air-Cond,"Jalan Pintas Penampang, Penampang, Sabah",Sabah,Penampang,2025-01-25 13:09,107607679,5.908719563568848,116.09341140980577
"RM 1,450 per month","Apartment / Condominium, For rent",Apartment,3,2,860 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground","Air-Cond, Internet, Cooking Allowed","Jalan Kesuma, Bandar Tasik Kesuma, Beranang, Selangor",Selangor,Beranang,2025-01-25 13:06,109889451,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,1680 sq.ft.,Partially Furnished,,,,Melaka,Melaka City,2025-01-25 13:06,109923002,,
"RM 4,399 per month","House, For rent",Cluster House,4,5,2000 sq.ft.,Fully Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed, Washing Machine",,Johor,Gelang Patah,2025-01-25 13:05,109922880,,
RM 850 per month,"Apartment / Condominium, For rent",Others,2,1,700 sq.ft.,Not Furnished,Minimart,"Cooking Allowed, Near KTM/LRT, Internet",,Kuala Lumpur,Gombak,2025-01-25 13:05,109922873,,
"RM 1,900 per month","Apartment / Condominium, For rent",Condominium,3,2,1000 sq.ft.,Fully Furnished,"Security, Swimming Pool, Sauna, Parking, Lift, Playground, Barbeque area",,"Jalan Sulaman, Off Jalam UMS, Kota Kinabalu, Sabah",Sabah,Kota Kinabalu,2025-01-25 13:05,109922875,,
"RM 1,500 per month","Apartment / Condominium, For rent",Flat,2,2,700 sq.ft.,Fully Furnished,,,"Off Jalan Tabuan, Chonglin Park, Kuching, Sarawak",Sarawak,Kuching,2025-01-25 13:01,109922972,,
"RM 1,000 per month","Apartment / Condominium, For rent",Service Residence,2,2,823 sq.ft.,Partially Furnished,"Parking, Gymnasium, Lift, Multipurpose hall, Security, Playground, Swimming Pool","Air-Cond, Cooking Allowed, Internet, Washing Machine","Jalan 1/10, Bandar Teknologi Kajang, Semenyih, Selangor",Selangor,Semenyih,2025-01-25 13:01,109452132,2.970291,101.8285351
RM 950 per month,"Apartment / Condominium, For rent",Apartment,3,2,1300 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Gymnasium","Air-Cond, Cooking Allowed, Internet","Lebuh Setia Menunggu, Jade Hills, Kajang, Selangor",Selangor,Kajang,2025-01-25 13:01,93014050,,
"RM 1,700 per month","Apartment / Condominium, For rent",Condominium,3,2,1001 sq.ft.,Fully Furnished,"Sauna, Swimming Pool, Gymnasium, Multipurpose hall, Parking, Security, Playground, Lift, Barbeque area, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Mayang Pasir 2, Elite Avenue, Bayan Lepas, Penang",Penang,Bayan Lepas,2025-01-25 13:00,109861374,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,3,2,1250 sq.ft.,Fully Furnished,"Parking, Security, Playground, Gymnasium, Lift, Swimming Pool, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet, Washing Machine","Jalan Mutiara 3, Mutiara Heights, Kajang, Selangor",Selangor,Kajang,2025-01-25 13:00,109382078,3.033878,101.8049712
RM 950 per month,"Apartment / Condominium, For rent",Condominium,3,2,1288 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Jogging Track, Multipurpose hall, Security, Playground, Barbeque area, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet","Jalan Mutiara 2, Mutiara Heights, Kajang, Selangor",Selangor,Kajang,2025-01-25 13:00,101718434,3.0343064,101.8046041
"RM 1,800 per month","Apartment / Condominium, For rent",Service Residence,3,2,810 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Gymnasium","Air-Cond, Cooking Allowed","Tadisma Business Park Seksyen 13, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 13:00,109761439,3.0889027,101.5450357
RM 800 per month,"Apartment / Condominium, For rent",Service Residence,1,1,400 sq.ft.,Not Furnished,"Security, Swimming Pool, Playground, Gymnasium",Cooking Allowed,"Jalan Uranus U5/125, Subang Pelangi, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 13:00,109674597,,
"RM 1,300 per month","Apartment / Condominium, For rent",Apartment,3,2,1000 sq.ft.,Partially Furnished,"Playground, Parking, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine","Jalan Lompat Pagar 13/37, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 13:00,109671685,3.0873722,101.5440688
"RM 2,000 per month","Apartment / Condominium, For rent",Apartment,4,4,1079 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Jogging Track, Barbeque area, Playground, Lift, Sauna, Multipurpose hall, Security, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bulan Bm U5/Bm, Taman Subang Murni, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 13:00,109005433,,
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,2,1,520 sq.ft.,Fully Furnished,"Minimart, Playground, Swimming Pool, Squash Court, Jogging Track, Lift, Parking, Security, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Akuatik, Seksyen 13, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 13:00,108725166,3.0773698,101.5463464
"RM 1,200 per month","House, For rent",2-storey Terraced House,2,2,800 sq.ft.,Not Furnished,,Cooking Allowed,,Selangor,Semenyih,2025-01-25 12:59,108789272,,
RM 500 per month,"Apartment / Condominium, For rent",Apartment,3,2,650 sq.ft.,Not Furnished,,Cooking Allowed,"Off Jalan Semenyih, Bandar Tasik Kesuma, Beranang, Selangor",Selangor,Beranang,2025-01-25 12:59,109700180,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,3,3,1082 sq.ft.,Fully Furnished,"Security, Squash Court, Barbeque area, Playground, Parking, Minimart, Lift, Sauna, Club house, Swimming Pool, Multipurpose hall, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet","Jalan Bangi Avenue 6, Bangi Avenue, Kajang, Selangor",Selangor,Kajang,2025-01-25 12:59,109862550,2.8986074,101.7924607
"RM 1,000 per month","Apartment / Condominium, For rent",Service Residence,1,1,450 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Lift, Multipurpose hall, Gymnasium, Playground, Security, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT","Jalan Ilmiah, Kajang, Selangor",Selangor,Kajang,2025-01-25 12:56,109426853,2.9336457,101.7982543
"RM 1,600 per month","Apartment / Condominium, For rent",Service Residence,1,1,484 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Minimart, Playground, Tennis Court, Lift, Swimming Pool, Jogging Track, Security, Gymnasium, Sauna","Air-Cond, Washing Machine","Jalan Mutiara Emas 9/23, Taman Mount Austin, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-26 12:54,109803035,1.5472474,103.787874
"RM 1,600 per month","Apartment / Condominium, For rent",Condominium,1,2,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan PJU 8/1,, Damansara Perdana, Selangor",Selangor,Damansara Perdana,2025-01-25 12:54,109698162,3.16728585,101.606709
"RM 1,300 per month","Apartment / Condominium, For rent",Service Residence,1,1,484 sq.ft.,Fully Furnished,"Multipurpose hall, Swimming Pool, Gymnasium, Sauna, Minimart, Tennis Court, Jogging Track, Parking, Security, Playground, Lift","Air-Cond, Washing Machine","Jalan Mutiara Emas 9/23, Taman Mount Austin, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-26 12:54,109852803,1.5472474,103.787874
"RM 11,000 per month","Apartment / Condominium, For rent",Service Residence,3,2,1022 sq.ft.,Fully Furnished,"Gymnasium, Playground, Minimart, Swimming Pool, Lift, Parking, Security, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Barat, Tun Razak Exchange, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-01-25 12:53,109572795,,
"RM 5,800 per month","Apartment / Condominium, For rent",Service Residence,1,1,624 sq.ft.,Fully Furnished,"Lift, Gymnasium, Minimart, Playground, Swimming Pool, Parking, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Barat, Tun Razak Exchange, KL City, Kuala Lumpur",Kuala Lumpur,KL City,2025-01-25 12:53,109362030,,
RM 650 per month,"Apartment / Condominium, For rent",Apartment,3,2,950 sq.ft.,Not Furnished,"Parking, Security, Playground","Cooking Allowed, Near KTM/LRT","Jalan Seksyen 3/1A, Taman Kajang Utama, Kajang, Selangor",Selangor,Kajang,2025-01-25 12:52,109607766,2.974135,101.7941922
RM 800 per month,"Apartment / Condominium, For rent",Apartment,2,1,800 sq.ft.,Partially Furnished,Playground,"Cooking Allowed, Air-Cond","Off Jalan Timun 24/1, Seksyen 24, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 12:52,109703047,,
RM 650 per month,"Apartment / Condominium, For rent",Apartment,3,2,995 sq.ft.,Partially Furnished,Playground,Cooking Allowed,,Selangor,Sepang,2025-01-25 12:52,109335521,,
"RM 2,400 per month","Apartment / Condominium, For rent",Condominium,2,2,900 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Persiaran Danga Perdana, Danga Bay, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-25 12:52,109877019,1.4623036,103.7303918
RM 950 per month,"Apartment / Condominium, For rent",Apartment,3,2,1008 sq.ft.,Partially Furnished,"Barbeque area, Security, Multipurpose hall, Parking, Playground, Swimming Pool, Gymnasium, Lift, Minimart","Cooking Allowed, Air-Cond","Off Jalan Semenyih, Semenyih, Selangor",Selangor,Semenyih,2025-01-25 12:51,109702387,2.9363619,101.8525897
RM 900 per month,"Apartment / Condominium, For rent",Condominium,1,1,500 sq.ft.,Partially Furnished,"Lift, Security, Swimming Pool, Gymnasium, Sauna, Multipurpose hall, Parking, Playground","Cooking Allowed, Near KTM/LRT, Air-Cond","Jalan Setia Dagang AH U13/AH, Setia City, Setia Alam, Selangor",Selangor,Setia Alam,2025-01-25 12:51,109484284,,
RM 950 per month,"Apartment / Condominium, For rent",Condominium,1,1,500 sq.ft.,Partially Furnished,"Parking, Security, Minimart, Gymnasium, Playground, Lift, Swimming Pool","Cooking Allowed, Air-Cond","Off Persiaran Dato Menteri, Vista Alam, Seksyen 14, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 12:51,109689029,,
"RM 2,900 per month","Apartment / Condominium, For rent",Condominium,4,2,1500 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Bayu Puteri 3/1, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-25 12:51,109790920,1.5000579009139072,103.79024882266745
"RM 2,500 per month","Apartment / Condominium, For rent",Condominium,3,2,1314 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","No.2, Jalan Medini Utara 3, Johor Bahru, Johor",Johor,Johor Bahru,2025-01-25 12:50,109877015,1.4268149,103.632308
"RM 3,500 per month","House, For rent",2.5-storey Terraced House,4,4,2350 sq.ft.,Fully Furnished,"Parking, Security, Playground, Barbeque area, Jogging Track","Cooking Allowed, Washing Machine, Near KTM/LRT, Air-Cond",,Selangor,Sepang,2025-01-25 12:50,109922838,,
"RM 1,800 per month","Apartment / Condominium, For rent",Condominium,4,2,1300 sq.ft.,Not Furnished,"Playground, Barbeque area, Gymnasium, Jogging Track, Club house, Parking, Security, Minimart, Swimming Pool, Sauna, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan PJS 10/11E, PJS 10, Bandar Sunway, Selangor",Selangor,Bandar Sunway,2025-01-25 12:50,108939939,3.0804611,101.6064652
"RM 1,150 per month","Apartment / Condominium, For rent",Apartment,3,2,800 sq.ft.,Not Furnished,"Playground, Parking, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Lorong  PJU 7/15b, Mutiara Damansara, Selangor",Selangor,Mutiara Damansara,2025-01-25 12:50,108183226,3.1615386,101.6037346
"RM 1,400 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Swimming Pool, Lift, Multipurpose hall, Security, Playground, Gymnasium, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet","Jalan Jalil Impian, Bukit Jalil, Kuala Lumpur",Kuala Lumpur,Bukit Jalil,2025-01-25 12:50,109157575,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,5,3,1890 sq.ft.,Fully Furnished,"Parking, Security, Playground, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine",,Selangor,Sepang,2025-01-25 12:50,109922650,,
"RM 5,000 per month","House, For rent",Bungalow House,5,7,4275 sq.ft.,Fully Furnished,,,,Selangor,Setia Alam,2025-01-25 12:50,109922645,,
"RM 2,300 per month","House, For rent",2-storey Terraced House,4,3,1890 sq.ft.,Fully Furnished,,"Air-Cond, Near KTM/LRT, Cooking Allowed",,Selangor,Sepang,2025-01-25 12:50,109922694,,
"RM 4,500 per month","Apartment / Condominium, For rent",Service Residence,3,2,1604 sq.ft.,Fully Furnished,"Barbeque area, Multipurpose hall, Swimming Pool, Security, Playground, Minimart, Lift, Parking, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Duta Kiara, Taman Sri Hartamas, Mont Kiara, Kuala Lumpur",Kuala Lumpur,Mont Kiara,2025-01-25 12:50,109922677,,
"RM 3,000 per month","Apartment / Condominium, For rent",Apartment,4,3,1400 sq.ft.,Fully Furnished,"Security, Playground, Multipurpose hall, Barbeque area, Sauna, Jogging Track, Parking, Lift, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine","Jalan Sungai Tapang, Kota Sentosa, Kuching, Sarawak",Sarawak,Kuching,2025-01-25 12:50,109158081,1.4750037,110.3507218
"RM 3,600 per month","Apartment / Condominium, For rent",Condominium,2,2,1100 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Barbeque area, Playground, Multipurpose hall, Security, Swimming Pool, Sauna, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine","Jalan Cochrane, Cheras, Kuala Lumpur",Kuala Lumpur,Cheras,2025-01-25 12:50,109922687,3.1325719785,101.72600597557008
"RM 2,000 per month","Apartment / Condominium, For rent",Condominium,3,2,800 sq.ft.,Partially Furnished,"Barbeque area, Playground, Gymnasium, Club house, Parking, Lift, Security, Swimming Pool",,"Lorong Formosa B, Taman Formosa, Penampang, Sabah",Sabah,Penampang,2025-01-25 12:50,109922671,,
"RM 1,750 per month","Apartment / Condominium, For rent",Apartment,3,2,900 sq.ft.,Partially Furnished,"Multipurpose hall, Security, Jogging Track, Lift, Playground, Gymnasium, Parking, Barbeque area, Sauna","Air-Cond, Cooking Allowed, Washing Machine","Jalan Bulan Bm U5/Bm, Taman Subang Murni, Shah Alam, Selangor",Selangor,Shah Alam,2025-01-25 12:50,109136079,,
"RM 1,500 per month","Apartment / Condominium, For rent",Condominium,2,2,710 sq.ft.,Fully Furnished,"Lift, Barbeque area, Multipurpose hall, Security, Parking, Gymnasium, Swimming Pool, Playground",,"Jalan KSB - Impression 8, Impression City, Melaka City, Melaka",Melaka,Melaka City,2025-01-25 12:49,109922815,,
"RM 3,200 per month","House, For rent",2-storey Terraced House,4,3,2700 sq.ft.,Not Furnished,Parking,,,Penang,Bayan Lepas,2025-01-25 12:49,109922805,,
"RM 1,800 per month","House, For rent",Semi-Detached House,3,2,3080 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security, Playground","Air-Cond, Cooking Allowed",,Perak,Ipoh,2025-01-25 12:48,109922783,,
RM 850 per month,"Apartment / Condominium, For rent",Flat,2,1,510 sq.ft.,Partially Furnished,,"Cooking Allowed, Near KTM/LRT","Jalan Pandan Indah 5/20, Pandan Indah, Ampang, Selangor",Selangor,Ampang,2025-01-25 12:48,109922770,3.133090965572692,101.7509656162911
