ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
105793694,Kingfisher @ Inanam,2020,"RM 2,500 per month",Sabah - Inanam,Condominium,3,2,2,1160 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Jogging Track, Playground, Gymnasium, Lift, Barbeque area, Security",
105791578,Sutera Avenue The Residences,2017,"RM 2,850 per month",Sabah - Kota Kinabalu,Condominium,2,,1,726 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Swimming Pool, Lift, Playground","Air-Cond, Cooking Allowed, Internet"
105718862,Taman Penampang Apartment Phase 2T,2006,"RM 1,200 per month",Sabah - Penampang,Apartment,3,1,1,780 sq.ft.,Partially Furnished,"Parking, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine"
105499657,K Avenue Residential,2022,"RM 1,700 per month",Sabah - Kota Kinabalu,Service Residence,1,1,1,428 sq.ft.,Fully Furnished,"Gymnasium, Playground, Swimming Pool, Sauna, Parking, Security, Lift, Barbeque area, Multipurpose hall, Jogging Track",Air-Cond
105787444,Pelagos Designer Suites,2016,"RM 8,000 per month",Sabah - Kota Kinabalu,Condominium,4,,5,2746 sq.ft.,Fully Furnished,"Parking, Security, Playground, Swimming Pool, Gymnasium, Lift, Sauna, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
86001673,,,"RM 5,300 per month",Sabah - Kota Kinabalu,Condominium,4,2,5,3000 sq.ft.,Partially Furnished,"Swimming Pool, Tennis Court, Playground, Jogging Track, Security, 10","Air-Cond, Cooking Allowed"
105784806,Ming Garden Hotel and Residences,,"RM 1,700 per month",Sabah - Kota Kinabalu,Service Residence,1,,2,421 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart","Air-Cond, Cooking Allowed"
105783901,1 Sulaman,2021,"RM 2,200 per month",Sabah - Kota Kinabalu,Condominium,3,1,2,1100 sq.ft.,Fully Furnished,"Security, Playground, Sauna, Parking, Swimming Pool, Lift, Barbeque area, Gymnasium, Minimart, Multipurpose hall, Jogging Track, Squash Court","Air-Cond, Cooking Allowed, Washing Machine"
105780373,Kristal,,"RM 2,800 per month",Sabah - Kota Kinabalu,Condominium,4,,2,1540 sq.ft.,Partially Furnished,,
105295983,Alam Damai Condominium,2011,"RM 2,300 per month",Sabah - Kota Kinabalu,Condominium,3,,2,1091 sq.ft.,Fully Furnished,"Security, Playground, Multipurpose hall, Parking, Swimming Pool, Gymnasium, Lift",
105641142,The Gardens (Penampang),2017,"RM 2,300 per month",Sabah - Penampang,Condominium,3,2,2,982 sq.ft.,Fully Furnished,"Security, Gymnasium, Parking, Playground, Lift, Multipurpose hall, Swimming Pool, Sauna, Minimart, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
105765300,Taman Ganang,,"RM 1,800 per month",Sabah - Penampang,Apartment,5,2,4,1880 sq.ft.,Not Furnished,"Parking, Security",
104972793,Sutera Avenue The Residences,2017,"RM 2,800 per month",Sabah - Kota Kinabalu,Service Residence,2,1,1,726 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Security, Parking, Lift, Playground, Minimart","Air-Cond, Washing Machine, Cooking Allowed"
104654413,Manhattan Suites @ ITCC,,"RM 2,300 per month",Sabah - Penampang,Condominium,3,,2,771 sq.ft.,Fully Furnished,"Gymnasium, Parking, Lift","Air-Cond, Cooking Allowed"
