ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
106072800,One Damansara,2013,"RM 1,800 per month",Selangor - Damansara Damai,Condominium,3,2,2,1000 sq.ft.,Fully Furnished,"Security, Tennis Court, Barbeque area, Parking, Multipurpose hall, Lift, Swimming Pool, Gymnasium, Playground","Air-Cond, Cooking Allowed, Washing Machine"
106072795,YOU CITY III (YOU CITY 3),2022,"RM 1,800 per month",Selangor - Cheras,Apartment,2,2,2,678 sq.ft.,Partially Furnished,"Gymnasium, Playground, Swimming Pool, Barbeque area, Security, Lift, Parking, Minimart, Multipurpose hall","Air-Cond, Near KTM/LRT, Cooking Allowed"
105855886,Akasia @ Berjaya Park,,"RM 1,050 per month",Selangor - Shah Alam,Apartment,3,1,2,833 sq.ft.,Not Furnished,"Security, Lift, Parking, Playground, Minimart",Cooking Allowed
105408670,Vertex Tower @ CyberSquare,2022,"RM 1,150 per month",Selangor - Cyberjaya,Service Residence,1,1,1,450 sq.ft.,Fully Furnished,"Security, Playground, Parking, Swimming Pool, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine"
106072732,Kelana Impian,,"RM 1,700 per month",Selangor - Petaling Jaya,Apartment,3,2,2,1000 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Security, Parking, Playground, Swimming Pool, Barbeque area",
105977128,Kiara Plaza,2017,RM 850 per month,Selangor - Semenyih,Apartment,3,2,2,893 sq.ft.,Partially Furnished,"Swimming Pool, Playground, Security, Barbeque area, Parking, Gymnasium, Lift, Multipurpose hall",Cooking Allowed
105710099,Jade Tower ( Menara Jade ),,"RM 1,400 per month",Selangor - Ampang,Condominium,2,1,2,818 sq.ft.,Fully Furnished,"Tennis Court, Barbeque area, Club house, Parking, Swimming Pool, Minimart, Security, Lift",Cooking Allowed
106072377,Sunsuria Forum,2022,"RM 1,200 per month",Selangor - Setia Alam,Condominium,1,,1,452 sq.ft.,Not Furnished,"Multipurpose hall, Swimming Pool, Playground, Gymnasium, Parking, Security, Lift, Jogging Track, Barbeque area",
103796292,V-Residensi 2,2016,"RM 1,600 per month",Selangor - Shah Alam,Service Residence,3,2,3,1162 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart","Air-Cond, Cooking Allowed"
105916143,Parkland Residence,2014,RM 900 per month,Selangor - Cheras,Service Residence,More than 10,,More than 10,1000 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
106072439,Pandan Villa Condominium,2005,"RM 1,400 per month",Selangor - Ampang,Condominium,3,1,2,1238 sq.ft.,Partially Furnished,"Playground, Tennis Court, Gymnasium, Barbeque area, Swimming Pool, Squash Court, Parking, Security, Lift, Minimart, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
105974289,Putra Indah Apartment,,RM 800 per month,Selangor - Seri Kembangan,Apartment,4,1,2,865 sq.ft.,Partially Furnished,"Parking, Playground, Security","Cooking Allowed, Near KTM/LRT, Washing Machine, Air-Cond"
105409041,O2 Residence @ Puchong South,2015,"RM 1,000 per month",Selangor - Puchong South,Condominium,2,2,3,1500 sq.ft.,Partially Furnished,"Security, Jogging Track, Multipurpose hall, Swimming Pool, Gymnasium, Sauna, Playground, Barbeque area, Parking, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT"
106072237,One South,2013,"RM 1,450 per month",Selangor - Seri Kembangan,Service Residence,3,,2,1250 sq.ft.,Partially Furnished,Security,
105990618,Pangsapuri Alpinia,,"RM 1,500 per month",Selangor - Puchong,Apartment,3,2,2,900 sq.ft.,Partially Furnished,"Parking, Security, Playground, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
105977852,Lakeview Apartments,,"RM 1,000 per month",Selangor - Selayang,Apartment,3,,2,870 sq.ft.,Not Furnished,"Jogging Track, Multipurpose hall, Security, Minimart, Parking, Playground, Lift, Swimming Pool",
106071963,Seruang Eco Santuary,,"RM 2,100 per month",Selangor - Telok Panglima Garang,Service Residence,3,2,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house","Air-Cond, Washing Machine"
106071875,Residensi Laman Sari,2023,"RM 1,300 per month",Selangor - Batu Caves,Apartment,3,1,2,900 sq.ft.,Not Furnished,"Playground, Multipurpose hall, Security, Barbeque area, Lift, Parking, Swimming Pool, Gymnasium",
106071805,Bayu Suria,,"RM 1,200 per month",Selangor - Balakong,Apartment,3,,2,1052 sq.ft.,Partially Furnished,"Playground, Lift, Multipurpose hall, Parking, Security, Swimming Pool, Gymnasium","Cooking Allowed, Washing Machine"
106071495,RESIDENSI aman,,"RM 1,000 per month",Selangor - Bangi,Apartment,3,2,2,860 sq.ft.,Partially Furnished,"Lift, Parking, Security, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Cooking Allowed, Near KTM/LRT"
105968576,Park Avenue ( Damansara Damai ),2006,"RM 1,499 per month",Selangor - Damansara Damai,Service Residence,3,1,2,1037 sq.ft.,Partially Furnished,"Squash Court, Sauna, Parking, Club house, Swimming Pool, Barbeque area, Multipurpose hall, Security, Playground, Minimart, Gymnasium, Lift","Cooking Allowed, Air-Cond"
105767982,Sutramas Apartment,2004,"RM 1,200 per month",Selangor - Puchong,Apartment,3,1,2,900 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
105879660,Alstonia Residence,2022,"RM 2,200 per month",Selangor - Bandar Sungai Long,Condominium,3,2,3,1500 sq.ft.,Partially Furnished,"Barbeque area, Parking, Swimming Pool, Security, Playground",Cooking Allowed
105981295,SkyPod Residences,2015,"RM 2,100 per month",Selangor - Puchong,Service Residence,2,2,2,881 sq.ft.,Fully Furnished,"Security, Lift, Parking, Playground, Swimming Pool, Multipurpose hall, Barbeque area, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
106071383,Lestari Perdana Apartment,,RM 650 per month,Selangor - Seri Kembangan,Apartment,3,,1,650 sq.ft.,Not Furnished,"Playground, Minimart",Cooking Allowed
106071083,The Netizen @ Bandar Tun Hussein Onn,2019,"RM 1,899 per month",Selangor - Cheras,Apartment,3,2,2,969 sq.ft.,Partially Furnished,"Parking, Gymnasium, Jogging Track, Multipurpose hall, Security, Playground, Swimming Pool, Barbeque area, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT"
106071299,Seri Baiduri Apartment (Bukit Indah),2003,"RM 1,100 per month",Selangor - Ampang,Apartment,3,1,2,900 sq.ft.,Not Furnished,"Security, Swimming Pool, Playground, Multipurpose hall, Parking",
105849358,Karisma @ Eco Majestic,2018,RM 850 per month,Selangor - Semenyih,Apartment,3,2,2,800 sq.ft.,Partially Furnished,"Gymnasium, Parking, Swimming Pool, Security, Minimart, Playground, Lift, Multipurpose hall, Jogging Track",Cooking Allowed
106071257,taman hijau jalan reko kajang,,"RM 1,300 per month",Selangor - Bangi,Others,4,,2,1000 sq.ft.,Partially Furnished,Parking,Near KTM/LRT
106071010,Duet Residence,2015,"RM 1,800 per month",Selangor - Bandar Kinrara,Service Residence,3,2,2,1298 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Barbeque area, Parking, Gymnasium, Security","Air-Cond, Cooking Allowed, Washing Machine"
105822016,Vina Versatile Homes @ Cheras,2016,"RM 1,900 per month",Selangor - Cheras,Condominium,4,2,4,1550 sq.ft.,Fully Furnished,"Security, Playground, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine, Internet"
103217600,Landmark II,2019,"RM 2,200 per month",Selangor - Bandar Sungai Long,Service Residence,3,2,2,1163 sq.ft.,Fully Furnished,"Parking, Gymnasium, Barbeque area, Playground, Swimming Pool, Multipurpose hall, Security, Minimart, Lift, Sauna","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
105607350,Ampang Putra Residency,2010,"RM 2,600 per month",Selangor - Ampang,Condominium,3,2,4,1509 sq.ft.,Fully Furnished,"Gymnasium, Swimming Pool, Multipurpose hall, Parking, Security, Barbeque area, Minimart, Playground",
106070699,Vista Pinggiran,2004,"RM 1,400 per month",Selangor - Seri Kembangan,Apartment,3,,2,850 sq.ft.,Fully Furnished,"Lift, Playground, Swimming Pool, Gymnasium, Minimart, Security, Barbeque area, Parking",
106010084,Tiara Imperio @ Bangi,2019,"RM 1,100 per month",Selangor - Kajang,Service Residence,1,1,1,450 sq.ft.,Not Furnished,"Gymnasium, Barbeque area, Parking, Swimming Pool, Lift, Multipurpose hall, Playground, Security","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
105799805,Bandar Country Homes,,RM 550 per month,Selangor - Rawang,Others,1,,1,700 sq.ft.,Not Furnished,Parking,
106070119,The Netizen @ Bandar Tun Hussein Onn,2019,"RM 1,799 per month",Selangor - Cheras,Apartment,3,2,2,969 sq.ft.,Fully Furnished,"Multipurpose hall, Playground, Jogging Track, Barbeque area, Gymnasium, Security, Swimming Pool, Parking, Lift, Minimart","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
105285721,Danau Perintis,2019,"RM 1,300 per month",Selangor - Puncak Alam,Apartment,3,,2,889 sq.ft.,Partially Furnished,"Gymnasium, Parking, Security, Swimming Pool, Multipurpose hall",
106069858,Perdana Villa (Klang),,RM 950 per month,Selangor - Klang,Apartment,3,,2,980 sq.ft.,Not Furnished,"Lift, Swimming Pool, Security, Playground, Parking",
106069703,Trifolia Apartment,2022,"RM 1,100 per month",Selangor - Klang,Apartment,3,1,2,1000 sq.ft.,Not Furnished,"Parking, Playground",
106025531,The Netizen @ Bandar Tun Hussein Onn,2019,"RM 2,200 per month",Selangor - Cheras,Apartment,3,2,2,969 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Barbeque area, Jogging Track, Multipurpose hall, Security, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
105713030,Sri Camellia,2006,"RM 1,100 per month",Selangor - Kajang,Apartment,3,1,2,1206 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
106069066,Seri Dahlia,,"RM 1,100 per month",Selangor - Shah Alam,Apartment,3,1,2,850 sq.ft.,Not Furnished,"Parking, Security, Playground, Multipurpose hall",Near KTM/LRT
101955645,Empire City,2015,"RM 1,000 per month",Selangor - Damansara Perdana,Condominium,1,,1,446 sq.ft.,Fully Furnished,"Parking, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT"
105401106,Youth City Residences,,RM 700 per month,Selangor - Kajang,Condominium,2,1,2,735 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track",Near KTM/LRT
106068477,Pangsapuri Seri Nilam (Ampang),,RM 950 per month,Selangor - Ampang,Flat,3,,1,650 sq.ft.,Not Furnished,,
106068459,One Selayang,2009,RM 950 per month,Selangor - Gombak,Apartment,3,,2,829 sq.ft.,Partially Furnished,"Parking, Security, Minimart",Washing Machine
104295700,Residensi Bukit Palma 2 (Palm Hill Residence 2),2021,"RM 1,100 per month",Selangor - Kajang,Condominium,3,,2,1011 sq.ft.,Not Furnished,,
106067899,Pangsapuri Subang Suria,2005,"RM 1,350 per month",Selangor - Shah Alam,Apartment,3,,2,778 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine"
106067492,Harmoni @ Eco Majestic,2019,RM 850 per month,Selangor - Semenyih,Apartment,3,,2,900 sq.ft.,Partially Furnished,"Swimming Pool, Parking, Security, Gymnasium, Playground, Minimart, Tennis Court, Multipurpose hall, Barbeque area, Lift, Sauna","Cooking Allowed, Air-Cond"
106067692,Saujana Damansara Shop apartment,,"RM 1,000 per month",Selangor - Damansara Damai,Flat,3,,1,1200 sq.ft.,Not Furnished,"Minimart, Parking, Playground, Jogging Track","Cooking Allowed, Near KTM/LRT"
106066649,Selayang 18,2017,"RM 1,500 per month",Selangor - Selayang,Service Residence,3,2,2,1017 sq.ft.,Not Furnished,"Parking, Playground, Swimming Pool, Barbeque area, Lift, Security, Gymnasium","Air-Cond, Cooking Allowed"
106067040,Pangsapuri Taman Bukit Rawang Putra,,RM 400 per month,Selangor - Rawang,Flat,3,,1,650 sq.ft.,Not Furnished,Parking,Cooking Allowed
106066937,Apartment Jentayu,,RM 700 per month,Selangor - Puncak Alam,Apartment,3,,2,700 sq.ft.,Partially Furnished,"Parking, Security, Playground",Cooking Allowed
101729041,Seri Pinang Apartments @ Setia Alam,2017,"RM 1,200 per month",Selangor - Setia Alam,Apartment,3,2,2,850 sq.ft.,Partially Furnished,"Security, Multipurpose hall, Parking, Swimming Pool, Lift, Barbeque area, Club house, Playground, Gymnasium",
106065641,Vista Serdang Apartment,,RM 900 per month,Selangor - Seri Kembangan,Apartment,3,1,2,800 sq.ft.,Not Furnished,"Parking, Swimming Pool, Security, Playground, Lift",Cooking Allowed
106065581,South City (Perdana Selatan) Block A,,"RM 1,000 per month",Selangor - Seri Kembangan,Condominium,3,1,2,950 sq.ft.,Not Furnished,"Lift, Security, Playground","Washing Machine, Cooking Allowed"
105725339,Residensi Adelia,2022,"RM 1,500 per month",Selangor - Kajang,Condominium,3,,3,1045 sq.ft.,Fully Furnished,"Parking, Minimart, Barbeque area, Playground, Swimming Pool, Gymnasium, Squash Court, Lift, Sauna, Club house, Security",
105433530,Koi Legian,2015,"RM 1,650 per month",Selangor - Puchong,Condominium,5,,3,1600 sq.ft.,Fully Furnished,"Minimart, Playground, Sauna, Security, Swimming Pool, Barbeque area, Multipurpose hall, Gymnasium, Jogging Track",
104781947,i-City,,"RM 1,400 per month",Selangor - I-City,Others,1,,1,466 sq.ft.,Fully Furnished,"Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine"
106065399,"Selangorku PR1MA Lakefront Homes , Cyberjaya",2020,"RM 2,000 per month",Selangor - Cyberjaya,Apartment,3,2,2,850 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Lift, Multipurpose hall, Security, Playground, Minimart, Jogging Track, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
104871302,Savanna Executive Suites,2018,RM 900 per month,Selangor - Bangi,Service Residence,3,2,2,960 sq.ft.,Not Furnished,"Gymnasium, Playground, Swimming Pool, Lift, Barbeque area, Multipurpose hall, Parking, Security, Sauna, Jogging Track, Club house, Minimart",
106065303,The Hub SS2,2018,"RM 1,200 per month",Selangor - Petaling Jaya,Condominium,1,,1,620 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Lift, Swimming Pool, Playground",
106065067,Cempaka Apartment (Taman Bunga Raya),,RM 400 per month,Selangor - Bukit Beruntung,Apartment,3,,2,720 sq.ft.,Partially Furnished,Parking,
106005192,Huni @ Eco Ardence,2023,"RM 1,300 per month",Selangor - Setia Alam,Studio,3,,2,570 sq.ft.,Not Furnished,"Gymnasium, Sauna, Swimming Pool, Security, Barbeque area, Playground, Jogging Track, Lift, Club house, Parking",
105533307,Pangsapuri Damai,2013,"RM 1,500 per month",Selangor - Shah Alam,Apartment,3,2,2,1041 sq.ft.,Partially Furnished,"Parking, Security, Gymnasium, Lift, Minimart, Playground",
106065234,Sentrovue,2018,"RM 1,000 per month",Selangor - Puncak Alam,Apartment,3,1,2,842 sq.ft.,Not Furnished,"Parking, Security, Tennis Court, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed"
105102945,Vista Bayu (Klang),2004,"RM 2,300 per month",Selangor - Klang,Apartment,4,,4,2330 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Security, Lift, Minimart, Multipurpose hall, Squash Court",
100722014,Suria Jaya,,"RM 1,200 per month",Selangor - Shah Alam,Apartment,2,1,2,450 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Near KTM/LRT"
106064380,Apartment Putra 1,,"RM 1,450 per month",Selangor - Bangi,Apartment,3,2,2,850 sq.ft.,Partially Furnished,"Security, Parking, Playground, Swimming Pool","Near KTM/LRT, Washing Machine, Air-Cond, Cooking Allowed, Internet"
106046940,Pangsapuri Makmur,,RM 900 per month,Selangor - Kajang,Apartment,2,2,1,665 sq.ft.,Partially Furnished,,
106064344,Pelangi Damansara Sentral,2010,"RM 2,100 per month",Selangor - Petaling Jaya,Service Residence,2,2,2,1150 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Playground, Swimming Pool, Sauna, Parking, Security, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
105161138,Residensi Flora @ One South,2016,"RM 2,000 per month",Selangor - Seri Kembangan,Service Residence,3,2,2,1080 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Barbeque area, Parking, Lift, Minimart, Playground, Sauna","Cooking Allowed, Washing Machine, Near KTM/LRT, Air-Cond"
106064003,Neo Damansara,,"RM 2,299 per month",Selangor - Damansara Perdana,Service Residence,3,1,2,958 sq.ft.,Fully Furnished,"Playground, Gymnasium, Parking, Swimming Pool",
104147054,Pangsapuri Damai,2013,"RM 1,200 per month",Selangor - Shah Alam,Apartment,3,1,2,971 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track",Cooking Allowed
106062637,Trefoil,2015,"RM 1,400 per month",Selangor - Setia Alam,Service Residence,1,,2,486 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Sauna, Tennis Court, Lift, Multipurpose hall, Swimming Pool, Jogging Track",
106025174,Sunway Gandaria Residences,2020,"RM 2,499 per month",Selangor - Bangi,Service Residence,3,2,2,1000 sq.ft.,Fully Furnished,"Playground, Sauna, Parking, Security, Gymnasium, Multipurpose hall, Swimming Pool, Lift, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine, Internet"
105544862,Gravit8,2018,"RM 2,000 per month",Selangor - Port Klang,Service Residence,3,2,2,838 sq.ft.,Fully Furnished,"Parking, Gymnasium, Playground, Swimming Pool, Multipurpose hall, Lift, Security, Barbeque area, Minimart",
105504598,Geo@Bukit Rimau,2020,"RM 1,800 per month",Selangor - Shah Alam,Service Residence,3,2,2,850 sq.ft.,Partially Furnished,"Squash Court, Tennis Court, Parking, Security, Minimart, Playground, Multipurpose hall, Swimming Pool, Jogging Track, Lift, Barbeque area, Gymnasium, Sauna, Club house",
105985779,Vista Lavender,2000,"RM 1,000 per month",Selangor - Bandar Kinrara,Apartment,3,1,2,1017 sq.ft.,Partially Furnished,"Playground, Swimming Pool, Gymnasium, Security, Club house, Multipurpose hall, Parking, Minimart, Jogging Track, Barbeque area",
105969378,Aman Home Apartment Prima Damansara,,RM 600 per month,Selangor - Damansara Damai,Apartment,3,,2,800 sq.ft.,Partially Furnished,Minimart,"Cooking Allowed, Air-Cond"
105873752,Pangsapuri Cemara (Seri Kembangan),,"RM 1,000 per month",Selangor - Seri Kembangan,Apartment,3,1,2,850 sq.ft.,Partially Furnished,"Security, Swimming Pool, Parking, Playground, Lift","Air-Cond, Near KTM/LRT, Cooking Allowed"
105797652,Residensi Bukit Palma 2 (Palm Hill Residence 2),2021,"RM 1,100 per month",Selangor - Kajang,Condominium,3,2,2,915 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Jogging Track, Barbeque area",
106059715,Pangsapuri Seri Jati (Puchong Hartamas),,RM 650 per month,Selangor - Puchong,Apartment,3,4,2,751 sq.ft.,Partially Furnished,"Parking, Playground, Security",Cooking Allowed
106059653,Sungai Way Cluster Apartment,,RM 800 per month,Selangor - Petaling Jaya,Apartment,3,,2,700 sq.ft.,Not Furnished,"Parking, Minimart",Near KTM/LRT
106059624,Flat PKNS Seksyen 7 Shah Alam,,"RM 1,250 per month",Selangor - Shah Alam,Apartment,3,,2,750 sq.ft.,Not Furnished,"Parking, Playground","Cooking Allowed, Near KTM/LRT"
106059610,Pangsapuri Cempaka (Bukit Puchong 2),,RM 650 per month,Selangor - Puchong,Apartment,3,2,2,650 sq.ft.,Not Furnished,"Security, Playground, Parking, Multipurpose hall, Minimart",
106059377,Huni @ Eco Ardence,2023,"RM 2,100 per month",Selangor - Setia Alam,Service Residence,3,2,2,1000 sq.ft.,Fully Furnished,"Gymnasium, Security, Barbeque area, Lift, Sauna, Club house, Parking, Swimming Pool, Jogging Track, Playground, Multipurpose hall",
106059362,Kemuncak Shah Alam,1995,"RM 1,600 per month",Selangor - Shah Alam,Condominium,2,1,2,1033 sq.ft.,Partially Furnished,"Security, Parking, Swimming Pool, Lift, Playground, Multipurpose hall, Jogging Track",Cooking Allowed
104568948,Koi Kinrara,2012,"RM 1,700 per month",Selangor - Puchong,Condominium,3,2,2,1063 sq.ft.,Fully Furnished,"Sauna, Parking, Security, Gymnasium, Barbeque area, Minimart, Swimming Pool, Lift, Playground, Squash Court","Air-Cond, Cooking Allowed, Washing Machine"
106057854,Verdi Eco-dominiums @ Symphony Hills,2016,"RM 2,300 per month",Selangor - Cyberjaya,Apartment,2,2,2,958 sq.ft.,Fully Furnished,"Security, Playground, Barbeque area, Swimming Pool, Lift, Parking, Gymnasium, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine"
106058091,Vega Residensi,2009,"RM 1,800 per month",Selangor - Cyberjaya,Service Residence,2,,2,921 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Parking, Security, Gymnasium, Multipurpose hall, Barbeque area",
106057713,3 Elements,2018,"RM 1,300 per month",Selangor - Seri Kembangan,Service Residence,1,,1,504 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Parking, Security, Gymnasium, Lift, Multipurpose hall","Air-Cond, Internet, Washing Machine"
106057688,Ritze Perdana 1,2006,"RM 1,300 per month",Selangor - Damansara Perdana,Condominium,3,1,2,400 sq.ft.,Fully Furnished,"Gymnasium, Jogging Track, Sauna, Parking, Minimart, Playground, Barbeque area, Security, Swimming Pool, Lift","Cooking Allowed, Air-Cond, Washing Machine"
95115345,The Academia @ South City Plaza,2012,"RM 1,200 per month",Selangor - Seri Kembangan,Service Residence,3,,2,732 sq.ft.,Fully Furnished,"Parking, Security, Minimart, Jogging Track, Barbeque area, Playground, Swimming Pool, Tennis Court, Squash Court, Gymnasium, Multipurpose hall, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
105630077,i-Soho @ i-City,,"RM 2,000 per month",Selangor - Shah Alam,Service Residence,2,,2,766 sq.ft.,Fully Furnished,"Parking, Minimart, Security, Gymnasium, Swimming Pool, Lift, Playground, Multipurpose hall, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine"
105995458,Lakefront Homes @ Cyberjaya,2021,"RM 1,400 per month",Selangor - Cyberjaya,Condominium,3,2,2,1010 sq.ft.,Partially Furnished,"Playground, Barbeque area, Minimart, Jogging Track, Multipurpose hall, Security, Swimming Pool, Parking, Lift","Cooking Allowed, Near KTM/LRT"
105904295,Lagoon Perdana,2005,"RM 1,000 per month",Selangor - Petaling Jaya,Apartment,3,1,2,992 sq.ft.,Partially Furnished,"Swimming Pool, Security, Playground, Multipurpose hall, Parking, Gymnasium, Lift, Minimart",
105342614,Vista Alam Serviced Apartment,2014,RM 700 per month,Selangor - Shah Alam,Service Residence,3,1,2,250 sq.ft.,Partially Furnished,"Parking, Minimart, Jogging Track, Security, Gymnasium, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT"
96848015,Apartment Idaman,,RM 500 per month,Selangor - Damansara Damai,Apartment,5,,2,650 sq.ft.,Not Furnished,"Playground, Minimart",Near KTM/LRT
106000017,Sentosa Apartment @ Setia Alam,,RM 800 per month,Selangor - Setia Alam,Apartment,3,,2,680 sq.ft.,Not Furnished,"Playground, Parking",Cooking Allowed
105803685,Mentari Court apartment,,RM 900 per month,Selangor - Bandar Sunway,Apartment,3,,2,780 sq.ft.,Not Furnished,"Security, Lift, Swimming Pool, Playground, Minimart",Cooking Allowed
105853947,Menara U2,2014,"RM 1,150 per month",Selangor - Shah Alam,Condominium,2,,1,450 sq.ft.,Partially Furnished,"Swimming Pool, Security, Squash Court, Sauna, Multipurpose hall, Gymnasium, Lift, Playground","Cooking Allowed, Air-Cond"
105881504,Sri Indah,,RM 750 per month,Selangor - Seri Kembangan,Flat,3,,1,650 sq.ft.,Not Furnished,"Parking, Barbeque area, Playground, Minimart","Cooking Allowed, Near KTM/LRT"
105824270,Flat PKNS Bandar Baru Bangi Seksyen 2,,RM 550 per month,Selangor - Bangi,Apartment,2,,1,650 sq.ft.,Partially Furnished,Parking,Cooking Allowed
106002026,Canopy Hills,2022,RM 950 per month,Selangor - Kajang,Condominium,2,1,1,600 sq.ft.,Partially Furnished,"Lift, Playground, Security, Parking, Multipurpose hall, Swimming Pool, Gymnasium, Minimart","Cooking Allowed, Near KTM/LRT, Washing Machine"
105623255,Seri Ixora Apartment,,"RM 1,050 per month",Selangor - Shah Alam,Apartment,3,1,2,900 sq.ft.,Partially Furnished,"Parking, Security, Playground, Lift, Minimart","Cooking Allowed, Near KTM/LRT"
106054014,"pangsapuri flat apartment cheras , sungai long",,RM 800 per month,Selangor - Cheras,Apartment,3,,2,650 sq.ft.,Partially Furnished,"Lift, Playground, Multipurpose hall","Cooking Allowed, Near KTM/LRT, Washing Machine"
