ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
105535187,Stack 128,2011,"RM 1,500 per month",Sarawak - Kuching,Apartment,3,1,2,1000 sq.ft.,Fully Furnished,"Parking, Barbeque area, Security, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine"
105511077,Sapphire On The Park @ Kuching Paragon,2020,"RM 2,000 per month",Sarawak - Kuching,Condominium,2,1,2,1 sq.ft.,Fully Furnished,"Playground, Barbeque area, Parking, Security, Sauna, Swimming Pool, Gymnasium, Lift, Multipurpose hall",
105505559,Bay Resort Condominium,,"RM 2,500 per month",Sarawak - Miri,Condominium,3,1,4,2000 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine"
105503093,Regalia,2018,"RM 1,000 per month",Sarawak - Kota Samarahan,Apartment,4,2,3,1700 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Lift, Playground, Jogging Track",Cooking Allowed
105472736,De Lofts @ Emporium,2015,"RM 3,000 per month",Sarawak - Kuching,Apartment,4,,3,1200 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Lift, Security, Gymnasium",
105374346,Taman Desa Ilmu,,"RM 1,000 per month",Sarawak - Kota Samarahan,Apartment,3,,2,650 sq.ft.,Partially Furnished,Parking,"Air-Cond, Cooking Allowed"
105469982,MJC Courtyard Sanctuary,2007,"RM 1,100 per month",Sarawak - Kuching,Apartment,3,1,2,1 sq.ft.,Partially Furnished,"Security, Parking, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
105463899,Urban Residences,2022,"RM 5,000 per month",Sarawak - Kuching,Condominium,3,2,2,1517 sq.ft.,Fully Furnished,"Lift, Security, Playground, Swimming Pool, Barbeque area, Multipurpose hall, Parking, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Washing Machine"
105459818,Riverine Emerald,2022,"RM 2,900 per month",Sarawak - Kuching,Condominium,3,2,2,1662 sq.ft.,Fully Furnished,Parking,
105436735,The Cube @ Everbright Park,2016,"RM 1,900 per month",Sarawak - Kuching,Condominium,3,2,2,1119 sq.ft.,Fully Furnished,"Swimming Pool, Playground, Gymnasium, Minimart, Parking, Security",
105434183,deLOFTS Residence,2017,"RM 2,000 per month",Sarawak - Kuching,Apartment,2,2,2,793 sq.ft.,Fully Furnished,"Security, Playground, Lift, Parking, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
105433697,Vantage @ Tamu,2022,"RM 2,800 per month",Sarawak - Kuching,Condominium,3,1,2,933 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Barbeque area, Security, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine"
105426491,P' Residence Kuching,2018,"RM 1,800 per month",Sarawak - Kuching,Condominium,3,1,2,1226 sq.ft.,Fully Furnished,"Playground, Security, Gymnasium, Parking, Swimming Pool, Lift, Barbeque area, Multipurpose hall, Club house, Jogging Track, Minimart",
105409638,Trinity Residence,2020,"RM 2,200 per month",Sarawak - Kuching,Apartment,4,2,2,1 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Gymnasium, Lift","Air-Cond, Cooking Allowed, Washing Machine"
105406679,Trinity Residence,2020,"RM 2,200 per month",Sarawak - Kuching,Apartment,5,2,2,1400 sq.ft.,Fully Furnished,"Security, Gymnasium, Parking, Swimming Pool, Lift","Air-Cond, Cooking Allowed, Washing Machine"
105402823,Riverine Diamond,2022,"RM 1,600 per month",Sarawak - Kuching,Condominium,1,,1,400 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Gymnasium, Swimming Pool, Sauna, Security, Playground, Barbeque area, Jogging Track, Lift","Air-Cond, Cooking Allowed, Washing Machine"
105393853,Sentosa Apartment,,"RM 1,800 per month",Sarawak - Kuching,Apartment,3,1,2,1000 sq.ft.,Fully Furnished,"Parking, Lift, Security",
105393745,SkyVilla Condominium (MJC),,"RM 1,800 per month",Sarawak - Kuching,Condominium,3,1,2,1000 sq.ft.,Fully Furnished,"Security, Jogging Track, Swimming Pool, Playground",
100295522,The Glen,2023,"RM 1,200 per month",Sarawak - Kuching,Apartment,3,1,2,1200 sq.ft.,Fully Furnished,"Parking, Lift, Playground, Barbeque area, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet"
105371604,TT3 Soho,2022,"RM 1,700 per month",Sarawak - Kuching,Service Residence,2,1,1,676 sq.ft.,Fully Furnished,"Lift, Security, Parking","Cooking Allowed, Air-Cond, Washing Machine"
103590105,Uni Central Apartment,2024,RM 900 per month,Sarawak - Kota Samarahan,Apartment,3,1,2,600 sq.ft.,Not Furnished,"Parking, Security, Playground","Cooking Allowed, Internet"
59555841,Imperial Suites (Kuching),,"RM 2,500 per month",Sarawak - Kuching,Service Residence,3,,2,1188 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Minimart, Gymnasium, Sauna","Air-Cond, Cooking Allowed, Washing Machine, Internet"
105367237,Urbaneeze Apartment,2016,"RM 1,600 per month",Sarawak - Kuching,Apartment,3,2,2,1292 sq.ft.,Fully Furnished,"Security, Minimart, Gymnasium, Lift, Parking, Playground","Air-Cond, Cooking Allowed, Washing Machine"
105364824,Gala Residences,2018,"RM 2,800 per month",Sarawak - Kuching,Condominium,2,,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Minimart, Swimming Pool, Playground, Gymnasium, Lift, Sauna",
105348919,Yarra Park,2023,"RM 2,200 per month",Sarawak - Kuching,Apartment,3,,2,1120 sq.ft.,Fully Furnished,,
105344418,The Tropics Condominium (Kuching),2013,"RM 2,500 per month",Sarawak - Kuching,Condominium,3,,2,1200 sq.ft.,Fully Furnished,"Multipurpose hall, Club house, Playground, Swimming Pool, Security",
105305755,J9 APARTMENT JALAN SIBIYU,,"RM 2,000 per month",Sarawak - Bintulu,Apartment,3,1,2,1 sq.ft.,Partially Furnished,,
105003625,The Stirling Suites,2018,"RM 1,500 per month",Sarawak - Miri,Studio,1,,1,260 sq.ft.,Partially Furnished,"Security, Gymnasium, Parking, Swimming Pool, Lift",Air-Cond
