ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
105845405,AmberSide @ Country Garden Danga Bay,2017,"RM 2,500 per month",Johor - Johor Bahru,Condominium,3,,3,1140 sq.ft.,Fully Furnished,"Gymnasium, Parking, Security, Tennis Court, Lift, Barbeque area, Multipurpose hall, Playground, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine"
105729180,Encorp Marina Puteri Harbour,2020,"RM 2,100 per month",Johor - Iskandar Puteri,Service Residence,2,1,2,1018 sq.ft.,Fully Furnished,"Gymnasium, Security, Minimart, Playground, Swimming Pool, Parking, Lift, Club house","Air-Cond, Cooking Allowed, Washing Machine"
106087461,R&F Princess Cove,2018,"RM 4,700 per month",Johor - Johor Bahru,Condominium,4,1,3,1500 sq.ft.,Fully Furnished,"Playground, Parking, Club house, Security, Jogging Track, Swimming Pool, Gymnasium",
106087370,Bora Residences @ Tropicana Danga Bay,2019,"RM 2,500 per month",Johor - Johor Bahru,Service Residence,3,1,2,1100 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Washing Machine, Air-Cond, Cooking Allowed"
99312379,Hillview Loft Condominium,2009,"RM 1,450 per month",Johor - Batu Pahat,Condominium,3,1,2,1000 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Security, Lift, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track, Club house, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine"
106085905,D'Carlton Seaview Residences,2015,"RM 1,300 per month",Johor - Masai,Condominium,1,1,1,500 sq.ft.,Fully Furnished,"Minimart, Gymnasium, Barbeque area, Parking, Playground, Squash Court, Sauna, Club house, Swimming Pool, Lift, Security, Jogging Track","Cooking Allowed, Washing Machine, Air-Cond"
106085497,D'Lagoon Luxury Development By The Lake,2021,"RM 1,500 per month",Johor - Skudai,Others,2,,2,850 sq.ft.,Fully Furnished,"Parking, Gymnasium, Multipurpose hall, Swimming Pool, Playground, Jogging Track, Barbeque area, Club house, Security","Air-Cond, Cooking Allowed, Washing Machine"
105896246,The Platino Serviced Apartment,2016,"RM 1,800 per month",Johor - Tampoi,Service Residence,1,1,1,750 sq.ft.,Fully Furnished,"Security, Minimart, Playground, Swimming Pool, Gymnasium, Barbeque area, Sauna, Multipurpose hall, Parking, Lift",
106085359,Denai Nusantara,2019,"RM 1,300 per month",Johor - Gelang Patah,Apartment,3,,2,900 sq.ft.,Fully Furnished,"Jogging Track, Multipurpose hall, Lift, Parking, Security, Playground","Cooking Allowed, Washing Machine"
105884405,"Camellia Residence, Seri Austin",,"RM 1,200 per month",Johor - Johor Bahru,Condominium,3,,2,1000 sq.ft.,Partially Furnished,"Playground, Multipurpose hall, Lift, Swimming Pool, Gymnasium, Barbeque area, Security",
106084985,Iskandar Residences Medini,2017,"RM 2,200 per month",Johor - Iskandar Puteri,Condominium,2,1,2,1000 sq.ft.,Fully Furnished,"Security, Parking, Playground, Minimart, Squash Court, Barbeque area, Swimming Pool, Gymnasium, Jogging Track, Lift","Air-Cond, Cooking Allowed, Washing Machine"
106084524,The Wadihana,,"RM 1,900 per month",Johor - Johor Bahru,Condominium,4,,3,1500 sq.ft.,Partially Furnished,"Minimart, Jogging Track, Barbeque area, Sauna, Security, Swimming Pool, Squash Court, Parking, Playground, Gymnasium, Tennis Court",
106084129,Lovell @ Country Garden Danga Bay,2017,"RM 2,600 per month",Johor - Johor Bahru,Condominium,3,,3,1200 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Gymnasium, Lift, Security, Swimming Pool, Barbeque area",
106084130,R&F Princess Cove,2018,"RM 3,200 per month",Johor - Johor Bahru,Service Residence,3,,2,1100 sq.ft.,Fully Furnished,"Security, Club house, Playground, Gymnasium, Swimming Pool, Parking, Jogging Track",
106083698,AmberSide @ Country Garden Danga Bay,2017,"RM 1,800 per month",Johor - Johor Bahru,Condominium,1,,1,950 sq.ft.,Fully Furnished,"Parking, Multipurpose hall, Playground, Lift, Security, Gymnasium, Tennis Court, Barbeque area, Minimart, Club house, Jogging Track, Swimming Pool, Sauna, Squash Court","Cooking Allowed, Washing Machine, Internet, Air-Cond"
106083680,Fairway Suites Horizon Hills,,"RM 2,500 per month",Johor - Iskandar Puteri,Condominium,3,2,2,1049 sq.ft.,Fully Furnished,"Parking, Club house, Security, Playground, Swimming Pool",
106083188,The Elysia Park Residence @ Medini,2019,"RM 1,600 per month",Johor - Iskandar Puteri,Condominium,1,1,1,550 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Lift, Parking, Security, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
106083126,The Elysia Park Residence @ Medini,2019,"RM 3,000 per month",Johor - Iskandar Puteri,Condominium,3,2,3,1300 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Lift, Parking, Security, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
106082853,Molek Pine 3,2013,"RM 2,800 per month",Johor - Johor Bahru,Apartment,2,,2,1367 sq.ft.,Fully Furnished,"Lift, Minimart, Gymnasium, Playground, Parking, Security, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine"
101622034,Starview Bay @ Forest City,2019,RM 950 per month,Johor - Gelang Patah,Apartment,2,,1,500 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine, Internet"
106082557,Havona,2019,"RM 1,200 per month",Johor - Johor Bahru,Apartment,1,,1,550 sq.ft.,Partially Furnished,"Security, Parking, Gymnasium, Barbeque area, Playground, Swimming Pool, Lift",
106082470,AmberSide @ Country Garden Danga Bay,2017,"RM 1,800 per month",Johor - Johor Bahru,Condominium,1,,1,500 sq.ft.,Fully Furnished,"Multipurpose hall, Gymnasium, Barbeque area, Parking, Lift, Security, Playground, Tennis Court, Swimming Pool",
106082619,Bay Point @ Country Garden Danga Bay,2017,"RM 3,100 per month",Johor - Johor Bahru,Condominium,3,1,2,1110 sq.ft.,Fully Furnished,"Multipurpose hall, Parking, Swimming Pool, Gymnasium, Lift, Barbeque area, Playground, Security",
106082005,KSL Residence 2 @ Kangkar Tebrau,2024,"RM 1,300 per month",Johor - Johor Bahru,Service Residence,2,,2,721 sq.ft.,Partially Furnished,"Playground, Barbeque area, Multipurpose hall, Parking, Security, Jogging Track, Swimming Pool",
105748873,M Condominium @ Larkin,2016,"RM 2,000 per month",Johor - Johor Bahru,Condominium,3,,2,1100 sq.ft.,Fully Furnished,"Swimming Pool, Minimart, Gymnasium, Sauna, Parking, Playground, Tennis Court, Squash Court, Security, Jogging Track, Barbeque area",
105938922,Bayu Marina @ Taman Bayu Puteri,,"RM 1,200 per month",Johor - Johor Bahru,Service Residence,1,,1,500 sq.ft.,Fully Furnished,"Playground, Sauna, Multipurpose hall, Security, Swimming Pool, Gymnasium, Barbeque area",
106081188,SKS Pavillion Residences,2018,"RM 2,000 per month",Johor - Johor Bahru,Condominium,1,1,1,500 sq.ft.,Fully Furnished,"Gymnasium, Sauna, Barbeque area, Multipurpose hall, Parking, Minimart, Playground, Swimming Pool, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine"
105828708,M Condominium @ Larkin,2016,"RM 2,000 per month",Johor - Johor Bahru,Condominium,3,1,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine"
106079993,Palazio,2013,"RM 1,200 per month",Johor - Johor Bahru,Service Residence,1,1,1,484 sq.ft.,Fully Furnished,"Security, Gymnasium, Minimart, Tennis Court, Lift, Parking, Playground, Multipurpose hall, Swimming Pool, Jogging Track, Sauna","Air-Cond, Cooking Allowed, Washing Machine, Internet"
106080033,Bayu Marina @ Taman Bayu Puteri,,"RM 1,400 per month",Johor - Johor Bahru,Service Residence,1,1,1,500 sq.ft.,Fully Furnished,"Barbeque area, Gymnasium, Sauna, Playground, Swimming Pool, Multipurpose hall, Security, Lift, Parking","Air-Cond, Washing Machine"
105965846,D' Ambience,2014,"RM 1,800 per month",Johor - Johor Bahru,Service Residence,3,1,2,1000 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track","Cooking Allowed, Washing Machine"
106079881,AmberSide @ Country Garden Danga Bay,2017,"RM 1,700 per month",Johor - Johor Bahru,Condominium,1,,1,550 sq.ft.,Fully Furnished,"Lift, Security, Playground, Swimming Pool, Gymnasium, Barbeque area, Multipurpose hall, Parking, Tennis Court","Air-Cond, Cooking Allowed, Washing Machine"
106077917,Meridin Medini,2017,"RM 2,200 per month",Johor - Iskandar Puteri,Condominium,2,1,2,1250 sq.ft.,Fully Furnished,"Barbeque area, Multipurpose hall, Minimart, Playground, Parking, Security, Swimming Pool, Gymnasium",
106053739,Lovell @ Country Garden Danga Bay,2017,"RM 2,700 per month",Johor - Johor Bahru,Condominium,3,,3,1200 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Lift, Parking, Security, Swimming Pool, Multipurpose hall",
106077556,V@Summerplace,2016,"RM 2,100 per month",Johor - Johor Bahru,Service Residence,2,,1,900 sq.ft.,Fully Furnished,"Lift, Security, Swimming Pool, Parking, Tennis Court, Jogging Track, Gymnasium, Playground, Sauna, Barbeque area, Minimart, Multipurpose hall",
105450056,The Astaka @ 1 Bukit Senyum,2018,"RM 7,600 per month",Johor - Johor Bahru,Condominium,3,,4,2207 sq.ft.,Fully Furnished,"Squash Court, Barbeque area, Swimming Pool, Gymnasium, Parking, Playground, Security, Lift, Sauna, Multipurpose hall",
106077047,Wave Marina Cove (Pangsapuri Tepian Bayu),2019,"RM 2,600 per month",Johor - Plentong,Service Residence,2,1,2,1184 sq.ft.,Fully Furnished,"Multipurpose hall, Swimming Pool, Lift, Gymnasium, Jogging Track, Barbeque area, Security, Playground, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Internet, Washing Machine"
105988360,Botanika @ Bayu Puteri,2017,"RM 1,700 per month",Johor - Johor Bahru,Condominium,3,1,3,1100 sq.ft.,Partially Furnished,"Lift, Barbeque area, Playground, Parking, Swimming Pool, Gymnasium, Tennis Court, Security, Multipurpose hall","Air-Cond, Cooking Allowed"
106040007,Twin Danga Residence,2018,"RM 1,800 per month",Johor - Johor Bahru,Service Residence,2,1,2,800 sq.ft.,Fully Furnished,"Security, Swimming Pool, Gymnasium, Lift, Multipurpose hall, Playground, Sauna, Parking, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
106076501,Wisma 2020 Muar,,RM 950 per month,Johor - Muar,Apartment,2,1,1,660 sq.ft.,Partially Furnished,"Swimming Pool, Parking","Air-Cond, Cooking Allowed"
106076250,Taman Harmoni II,,"RM 1,300 per month",Johor - Skudai,Flat,4,,1,650 sq.ft.,Partially Furnished,"Parking, Playground",
105926872,Tropez Residences @ Tropicana Danga Bay,2014,"RM 2,400 per month",Johor - Johor Bahru,Service Residence,2,,2,1021 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine"
106033731,D'Secret Garden @ Kempas Indah,2017,"RM 1,300 per month",Johor - Johor Bahru,Service Residence,1,1,1,513 sq.ft.,Fully Furnished,"Sauna, Security, Barbeque area, Jogging Track, Swimming Pool, Gymnasium, Playground, Parking, Lift",
106033540,Botanika @ Bayu Puteri,2017,"RM 1,800 per month",Johor - Johor Bahru,Condominium,3,,3,1100 sq.ft.,Partially Furnished,"Parking, Playground, Gymnasium, Barbeque area, Security, Tennis Court, Lift, Swimming Pool, Multipurpose hall","Air-Cond, Cooking Allowed"
106033496,Arc @ Austin Hills,2019,"RM 1,300 per month",Johor - Johor Bahru,Service Residence,2,,2,650 sq.ft.,Fully Furnished,"Playground, Security, Minimart, Tennis Court, Barbeque area, Multipurpose hall, Parking, Swimming Pool, Gymnasium, Sauna, Club house, Squash Court, Jogging Track",
106033206,Austin Regency,2019,"RM 1,200 per month",Johor - Johor Bahru,Service Residence,1,,1,490 sq.ft.,Fully Furnished,"Multipurpose hall, Tennis Court, Playground, Club house, Security, Swimming Pool, Gymnasium",
105726731,D'Summit Residences,2018,"RM 1,500 per month",Johor - Johor Bahru,Service Residence,1,1,1,650 sq.ft.,Fully Furnished,"Jogging Track, Multipurpose hall, Security, Lift, Club house, Parking, Playground, Gymnasium, Swimming Pool, Barbeque area, Sauna, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
105133138,Kenari,,RM 600 per month,Johor - Skudai,Flat,3,,2,800 sq.ft.,Partially Furnished,"Playground, Minimart",
106030507,Arc @ Austin Hills,2019,"RM 1,800 per month",Johor - Johor Bahru,Service Residence,3,1,2,850 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Multipurpose hall, Club house, Parking, Tennis Court, Squash Court, Jogging Track, Barbeque area, Minimart, Gymnasium, Sauna, Lift","Air-Cond, Cooking Allowed, Washing Machine"
106028606,Teega Residences @ Puteri Harbour,2016,"RM 2,300 per month",Johor - Puteri Harbour,Condominium,2,,2,800 sq.ft.,Fully Furnished,"Security, Playground, Tennis Court, Multipurpose hall, Swimming Pool, Lift, Sauna, Minimart, Gymnasium, Parking","Air-Cond, Cooking Allowed, Washing Machine"
106026335,KSL Avery Park,2018,"RM 2,300 per month",Johor - Masai,Service Residence,3,,2,1100 sq.ft.,Fully Furnished,"Lift, Club house, Security, Gymnasium, Barbeque area, Parking, Playground, Swimming Pool, Sauna",
106026154,Skudai Villa,2008,"RM 1,600 per month",Johor - Johor Bahru,Apartment,3,1,2,1100 sq.ft.,Fully Furnished,,
105959073,D' Ambience,2014,"RM 2,300 per month",Johor - Johor Bahru,Service Residence,3,2,2,1414 sq.ft.,Fully Furnished,"Parking, Jogging Track, Multipurpose hall, Swimming Pool, Gymnasium, Sauna, Club house, Security, Minimart, Playground","Air-Cond, Cooking Allowed, Washing Machine"
106025042,D'Summit Residences,2018,"RM 2,500 per month",Johor - Johor Bahru,Service Residence,3,1,2,998 sq.ft.,Fully Furnished,"Playground, Sauna, Parking, Multipurpose hall, Security, Swimming Pool, Barbeque area, Lift, Club house, Gymnasium, Jogging Track",
106024772,Bistari Impian Apartment,2006,"RM 1,400 per month",Johor - Johor Bahru,Apartment,3,,2,1000 sq.ft.,Partially Furnished,"Swimming Pool, Security, Jogging Track, Parking, Minimart, Playground",
106024632,D'Secret Garden @ Kempas Indah,2017,"RM 1,750 per month",Johor - Johor Bahru,Service Residence,2,,2,800 sq.ft.,Fully Furnished,"Barbeque area, Swimming Pool, Gymnasium, Sauna, Jogging Track, Security, Playground",
106020341,Green Haven @ Kota Puteri,2017,"RM 3,000 per month",Johor - Masai,Service Residence,3,2,2,1000 sq.ft.,Fully Furnished,"Parking, Barbeque area, Security, Minimart, Swimming Pool, Lift, Gymnasium, Multipurpose hall",
106019881,KSL Avery Park,2018,"RM 2,300 per month",Johor - Masai,Service Residence,3,2,2,1000 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Sauna, Club house, Lift, Gymnasium, Barbeque area, Parking, Security",
106020083,Sky View @ Bukit Indah,2016,"RM 1,500 per month",Johor - Iskandar Puteri,Service Residence,1,,1,1000 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Security, Parking, Lift, Gymnasium","Air-Cond, Washing Machine, Cooking Allowed"
106019268,Amansari Residence Resort,2011,"RM 2,500 per month",Johor - Masai,Condominium,3,,3,2039 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Tennis Court, Squash Court, Parking, Lift, Sauna, Security, Playground, Club house","Air-Cond, Cooking Allowed, Washing Machine"
106014278,Prima Regency Service Apartment,2002,"RM 1,300 per month",Johor - Johor Bahru,Service Residence,3,,2,1010 sq.ft.,Partially Furnished,"Gymnasium, Parking, Barbeque area, Squash Court, Jogging Track, Security, Swimming Pool, Lift, Playground, Minimart, Tennis Court, Multipurpose hall, Sauna",
106014562,Paragon Residences @ Straits View,2015,"RM 2,400 per month",Johor - Johor Bahru,Condominium,3,1,2,1010 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Security, Jogging Track, Tennis Court, Barbeque area, Parking, Lift","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT, Internet"
106013806,Teega Suites @ Puteri Harbour,2016,"RM 1,800 per month",Johor - Puteri Harbour,Service Residence,1,1,1,689 sq.ft.,Fully Furnished,"Parking, Tennis Court, Lift, Swimming Pool, Gymnasium, Playground, Barbeque area, Security, Multipurpose hall, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
106012881,R&F Princess Cove,2018,"RM 3,300 per month",Johor - Johor Bahru,Service Residence,2,1,2,1600 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Playground, Jogging Track, Club house, Gymnasium, Security, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
106009998,Grand Medini,2018,"RM 2,000 per month",Johor - Iskandar Puteri,Condominium,1,1,1,614 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Security, Sauna, Parking, Jogging Track, Barbeque area, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Internet"
106008718,The Stone (Ayer Hitam),2022,"RM 1,100 per month",Johor - Ayer Hitam,Condominium,3,2,2,1000 sq.ft.,Not Furnished,"Multipurpose hall, Parking, Security, Jogging Track, Swimming Pool, Gymnasium, Barbeque area, Playground",
106003205,AmberSide @ Country Garden Danga Bay,2017,"RM 2,200 per month",Johor - Johor Bahru,Condominium,2,,2,775 sq.ft.,Partially Furnished,"Playground, Tennis Court, Barbeque area, Security, Gymnasium, Lift, Parking, Multipurpose hall, Swimming Pool",
106002577,Laguna Heights (Bukit Laguna),2017,"RM 1,600 per month",Johor - Johor Bahru,Condominium,1,,1,590 sq.ft.,Fully Furnished,"Security, Tennis Court, Parking, Gymnasium, Sauna, Swimming Pool, Barbeque area, Club house, Playground",
106001587,Green Haven @ Kota Puteri,2017,"RM 3,000 per month",Johor - Masai,Service Residence,3,1,2,1200 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Washing Machine"
105897026,Veranda Residence,2022,"RM 2,100 per month",Johor - Johor Bahru,Service Residence,2,1,1,632 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Lift, Security, Multipurpose hall, Club house, Jogging Track, Gymnasium, Sauna, Barbeque area, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
105911191,Zennith Suites,2013,"RM 1,550 per month",Johor - Johor Bahru,Condominium,1,1,1,500 sq.ft.,Fully Furnished,"Sauna, Multipurpose hall, Security, Swimming Pool, Barbeque area, Minimart, Gymnasium, Parking, Playground, Lift","Air-Cond, Cooking Allowed, Washing Machine"
